0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,date,day_of_week,cnt
1.0,1285.0,3.0,12.0,2016.0,23.0,1651225.0,3855.0,15420.0,2590560.0,29555.0,9.0,36.0,6048.0,69.0,144.0,24192.0,276.0,4064256.0,46368.0,529.0,1285.0,3.0,2695
1.0,1286.0,4.0,12.0,2016.0,24.0,1653796.0,5144.0,15432.0,2592576.0,30864.0,16.0,48.0,8064.0,96.0,144.0,24192.0,288.0,4064256.0,48384.0,576.0,1286.0,4.0,1495
1.0,1287.0,5.0,12.0,2016.0,25.0,1656369.0,6435.0,15444.0,2594592.0,32175.0,25.0,60.0,10080.0,125.0,144.0,24192.0,300.0,4064256.0,50400.0,625.0,1287.0,5.0,2341
1.0,1288.0,6.0,12.0,2016.0,26.0,1658944.0,7728.0,15456.0,2596608.0,33488.0,36.0,72.0,12096.0,156.0,144.0,24192.0,312.0,4064256.0,52416.0,676.0,1288.0,6.0,371
1.0,1289.0,7.0,12.0,2016.0,27.0,1661521.0,9023.0,15468.0,2598624.0,34803.0,49.0,84.0,14112.0,189.0,144.0,24192.0,324.0,4064256.0,54432.0,729.0,1289.0,7.0,1438
1.0,1290.0,1.0,12.0,2016.0,28.0,1664100.0,1290.0,15480.0,2600640.0,36120.0,1.0,12.0,2016.0,28.0,144.0,24192.0,336.0,4064256.0,56448.0,784.0,1290.0,1.0,3799
1.0,1291.0,2.0,12.0,2016.0,29.0,1666681.0,2582.0,15492.0,2602656.0,37439.0,4.0,24.0,4032.0,58.0,144.0,24192.0,348.0,4064256.0,58464.0,841.0,1291.0,2.0,3600
1.0,1292.0,3.0,12.0,2016.0,30.0,1669264.0,3876.0,15504.0,2604672.0,38760.0,9.0,36.0,6048.0,90.0,144.0,24192.0,360.0,4064256.0,60480.0,900.0,1292.0,3.0,2710
1.0,1293.0,4.0,12.0,2016.0,31.0,1671849.0,5172.0,15516.0,2606688.0,40083.0,16.0,48.0,8064.0,124.0,144.0,24192.0,372.0,4064256.0,62496.0,961.0,1293.0,4.0,660
1.0,1294.0,4.0,1.0,2017.0,7.0,1674436.0,5176.0,1294.0,2609998.0,9058.0,16.0,4.0,8068.0,28.0,1.0,2017.0,7.0,4068289.0,14119.0,49.0,1294.0,4.0,40
1.0,1295.0,5.0,1.0,2017.0,8.0,1677025.0,6475.0,1295.0,2612015.0,10360.0,25.0,5.0,10085.0,40.0,1.0,2017.0,8.0,4068289.0,16136.0,64.0,1295.0,5.0,2517
1.0,1296.0,6.0,1.0,2017.0,9.0,1679616.0,7776.0,1296.0,2614032.0,11664.0,36.0,6.0,12102.0,54.0,1.0,2017.0,9.0,4068289.0,18153.0,81.0,1296.0,6.0,4163
1.0,1297.0,7.0,1.0,2017.0,10.0,1682209.0,9079.0,1297.0,2616049.0,12970.0,49.0,7.0,14119.0,70.0,1.0,2017.0,10.0,4068289.0,20170.0,100.0,1297.0,7.0,96
1.0,1298.0,1.0,1.0,2017.0,11.0,1684804.0,1298.0,1298.0,2618066.0,14278.0,1.0,1.0,2017.0,11.0,1.0,2017.0,11.0,4068289.0,22187.0,121.0,1298.0,1.0,3605
1.0,1299.0,2.0,1.0,2017.0,12.0,1687401.0,2598.0,1299.0,2620083.0,15588.0,4.0,2.0,4034.0,24.0,1.0,2017.0,12.0,4068289.0,24204.0,144.0,1299.0,2.0,2784
1.0,1300.0,3.0,1.0,2017.0,13.0,1690000.0,3900.0,1300.0,2622100.0,16900.0,9.0,3.0,6051.0,39.0,1.0,2017.0,13.0,4068289.0,26221.0,169.0,1300.0,3.0,2493
1.0,1301.0,4.0,1.0,2017.0,14.0,1692601.0,5204.0,1301.0,2624117.0,18214.0,16.0,4.0,8068.0,56.0,1.0,2017.0,14.0,4068289.0,28238.0,196.0,1301.0,4.0,1835
1.0,1302.0,5.0,1.0,2017.0,15.0,1695204.0,6510.0,1302.0,2626134.0,19530.0,25.0,5.0,10085.0,75.0,1.0,2017.0,15.0,4068289.0,30255.0,225.0,1302.0,5.0,1680
1.0,1303.0,6.0,1.0,2017.0,16.0,1697809.0,7818.0,1303.0,2628151.0,20848.0,36.0,6.0,12102.0,96.0,1.0,2017.0,16.0,4068289.0,32272.0,256.0,1303.0,6.0,780
1.0,1304.0,1.0,1.0,2017.0,18.0,1700416.0,1304.0,1304.0,2630168.0,23472.0,1.0,1.0,2017.0,18.0,1.0,2017.0,18.0,4068289.0,36306.0,324.0,1304.0,1.0,1413
1.0,1305.0,2.0,1.0,2017.0,19.0,1703025.0,2610.0,1305.0,2632185.0,24795.0,4.0,2.0,4034.0,38.0,1.0,2017.0,19.0,4068289.0,38323.0,361.0,1305.0,2.0,2363
1.0,1306.0,3.0,1.0,2017.0,20.0,1705636.0,3918.0,1306.0,2634202.0,26120.0,9.0,3.0,6051.0,60.0,1.0,2017.0,20.0,4068289.0,40340.0,400.0,1306.0,3.0,1691
1.0,1307.0,4.0,1.0,2017.0,21.0,1708249.0,5228.0,1307.0,2636219.0,27447.0,16.0,4.0,8068.0,84.0,1.0,2017.0,21.0,4068289.0,42357.0,441.0,1307.0,4.0,1433
