0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,date,day_of_week
1.0,1567.0,4.0,10.0,2017.0,20.0,2455489.0,6268.0,15670.0,3160639.0,31340.0,16.0,40.0,8068.0,80.0,100.0,20170.0,200.0,4068289.0,40340.0,400.0,1567.0,4.0
1.0,1568.0,5.0,10.0,2017.0,21.0,2458624.0,7840.0,15680.0,3162656.0,32928.0,25.0,50.0,10085.0,105.0,100.0,20170.0,210.0,4068289.0,42357.0,441.0,1568.0,5.0
1.0,1569.0,6.0,10.0,2017.0,22.0,2461761.0,9414.0,15690.0,3164673.0,34518.0,36.0,60.0,12102.0,132.0,100.0,20170.0,220.0,4068289.0,44374.0,484.0,1569.0,6.0
1.0,1570.0,7.0,10.0,2017.0,23.0,2464900.0,10990.0,15700.0,3166690.0,36110.0,49.0,70.0,14119.0,161.0,100.0,20170.0,230.0,4068289.0,46391.0,529.0,1570.0,7.0
1.0,1571.0,1.0,10.0,2017.0,24.0,2468041.0,1571.0,15710.0,3168707.0,37704.0,1.0,10.0,2017.0,24.0,100.0,20170.0,240.0,4068289.0,48408.0,576.0,1571.0,1.0
1.0,1572.0,2.0,10.0,2017.0,25.0,2471184.0,3144.0,15720.0,3170724.0,39300.0,4.0,20.0,4034.0,50.0,100.0,20170.0,250.0,4068289.0,50425.0,625.0,1572.0,2.0
1.0,1573.0,3.0,10.0,2017.0,26.0,2474329.0,4719.0,15730.0,3172741.0,40898.0,9.0,30.0,6051.0,78.0,100.0,20170.0,260.0,4068289.0,52442.0,676.0,1573.0,3.0
1.0,1574.0,4.0,10.0,2017.0,27.0,2477476.0,6296.0,15740.0,3174758.0,42498.0,16.0,40.0,8068.0,108.0,100.0,20170.0,270.0,4068289.0,54459.0,729.0,1574.0,4.0
1.0,1575.0,5.0,10.0,2017.0,28.0,2480625.0,7875.0,15750.0,3176775.0,44100.0,25.0,50.0,10085.0,140.0,100.0,20170.0,280.0,4068289.0,56476.0,784.0,1575.0,5.0
1.0,1576.0,6.0,10.0,2017.0,29.0,2483776.0,9456.0,15760.0,3178792.0,45704.0,36.0,60.0,12102.0,174.0,100.0,20170.0,290.0,4068289.0,58493.0,841.0,1576.0,6.0
1.0,1577.0,7.0,10.0,2017.0,30.0,2486929.0,11039.0,15770.0,3180809.0,47310.0,49.0,70.0,14119.0,210.0,100.0,20170.0,300.0,4068289.0,60510.0,900.0,1577.0,7.0
1.0,1578.0,1.0,10.0,2017.0,31.0,2490084.0,1578.0,15780.0,3182826.0,48918.0,1.0,10.0,2017.0,31.0,100.0,20170.0,310.0,4068289.0,62527.0,961.0,1578.0,1.0
1.0,1579.0,2.0,11.0,2017.0,1.0,2493241.0,3158.0,17369.0,3184843.0,1579.0,4.0,22.0,4034.0,2.0,121.0,22187.0,11.0,4068289.0,2017.0,1.0,1579.0,2.0
