0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1.0,827.0,5.0,7.0,2015.0,20.0,683929.0,4135.0,5789.0,1666405.0,16540.0,25.0,35.0,10075.0,100.0,49.0,14105.0,140.0,4060225.0,40300.0,400.0
1.0,828.0,6.0,7.0,2015.0,21.0,685584.0,4968.0,5796.0,1668420.0,17388.0,36.0,42.0,12090.0,126.0,49.0,14105.0,147.0,4060225.0,42315.0,441.0
1.0,829.0,1.0,7.0,2015.0,23.0,687241.0,829.0,5803.0,1670435.0,19067.0,1.0,7.0,2015.0,23.0,49.0,14105.0,161.0,4060225.0,46345.0,529.0
1.0,830.0,2.0,7.0,2015.0,24.0,688900.0,1660.0,5810.0,1672450.0,19920.0,4.0,14.0,4030.0,48.0,49.0,14105.0,168.0,4060225.0,48360.0,576.0
1.0,831.0,3.0,7.0,2015.0,25.0,690561.0,2493.0,5817.0,1674465.0,20775.0,9.0,21.0,6045.0,75.0,49.0,14105.0,175.0,4060225.0,50375.0,625.0
1.0,832.0,4.0,7.0,2015.0,26.0,692224.0,3328.0,5824.0,1676480.0,21632.0,16.0,28.0,8060.0,104.0,49.0,14105.0,182.0,4060225.0,52390.0,676.0
1.0,833.0,5.0,7.0,2015.0,27.0,693889.0,4165.0,5831.0,1678495.0,22491.0,25.0,35.0,10075.0,135.0,49.0,14105.0,189.0,4060225.0,54405.0,729.0
1.0,834.0,6.0,7.0,2015.0,28.0,695556.0,5004.0,5838.0,1680510.0,23352.0,36.0,42.0,12090.0,168.0,49.0,14105.0,196.0,4060225.0,56420.0,784.0
1.0,835.0,1.0,7.0,2015.0,30.0,697225.0,835.0,5845.0,1682525.0,25050.0,1.0,7.0,2015.0,30.0,49.0,14105.0,210.0,4060225.0,60450.0,900.0
1.0,836.0,2.0,7.0,2015.0,31.0,698896.0,1672.0,5852.0,1684540.0,25916.0,4.0,14.0,4030.0,62.0,49.0,14105.0,217.0,4060225.0,62465.0,961.0
1.0,837.0,3.0,8.0,2015.0,1.0,700569.0,2511.0,6696.0,1686555.0,837.0,9.0,24.0,6045.0,3.0,64.0,16120.0,8.0,4060225.0,2015.0,1.0
1.0,838.0,4.0,8.0,2015.0,2.0,702244.0,3352.0,6704.0,1688570.0,1676.0,16.0,32.0,8060.0,8.0,64.0,16120.0,16.0,4060225.0,4030.0,4.0
1.0,839.0,5.0,8.0,2015.0,3.0,703921.0,4195.0,6712.0,1690585.0,2517.0,25.0,40.0,10075.0,15.0,64.0,16120.0,24.0,4060225.0,6045.0,9.0
1.0,840.0,6.0,8.0,2015.0,4.0,705600.0,5040.0,6720.0,1692600.0,3360.0,36.0,48.0,12090.0,24.0,64.0,16120.0,32.0,4060225.0,8060.0,16.0
1.0,841.0,7.0,8.0,2015.0,5.0,707281.0,5887.0,6728.0,1694615.0,4205.0,49.0,56.0,14105.0,35.0,64.0,16120.0,40.0,4060225.0,10075.0,25.0
1.0,842.0,1.0,8.0,2015.0,6.0,708964.0,842.0,6736.0,1696630.0,5052.0,1.0,8.0,2015.0,6.0,64.0,16120.0,48.0,4060225.0,12090.0,36.0
1.0,843.0,2.0,8.0,2015.0,7.0,710649.0,1686.0,6744.0,1698645.0,5901.0,4.0,16.0,4030.0,14.0,64.0,16120.0,56.0,4060225.0,14105.0,49.0
1.0,844.0,3.0,8.0,2015.0,8.0,712336.0,2532.0,6752.0,1700660.0,6752.0,9.0,24.0,6045.0,24.0,64.0,16120.0,64.0,4060225.0,16120.0,64.0
1.0,845.0,4.0,8.0,2015.0,9.0,714025.0,3380.0,6760.0,1702675.0,7605.0,16.0,32.0,8060.0,36.0,64.0,16120.0,72.0,4060225.0,18135.0,81.0
1.0,846.0,5.0,8.0,2015.0,10.0,715716.0,4230.0,6768.0,1704690.0,8460.0,25.0,40.0,10075.0,50.0,64.0,16120.0,80.0,4060225.0,20150.0,100.0
1.0,847.0,6.0,8.0,2015.0,11.0,717409.0,5082.0,6776.0,1706705.0,9317.0,36.0,48.0,12090.0,66.0,64.0,16120.0,88.0,4060225.0,22165.0,121.0
1.0,848.0,7.0,8.0,2015.0,12.0,719104.0,5936.0,6784.0,1708720.0,10176.0,49.0,56.0,14105.0,84.0,64.0,16120.0,96.0,4060225.0,24180.0,144.0
1.0,849.0,1.0,8.0,2015.0,13.0,720801.0,849.0,6792.0,1710735.0,11037.0,1.0,8.0,2015.0,13.0,64.0,16120.0,104.0,4060225.0,26195.0,169.0
1.0,850.0,2.0,8.0,2015.0,14.0,722500.0,1700.0,6800.0,1712750.0,11900.0,4.0,16.0,4030.0,28.0,64.0,16120.0,112.0,4060225.0,28210.0,196.0
1.0,851.0,3.0,8.0,2015.0,15.0,724201.0,2553.0,6808.0,1714765.0,12765.0,9.0,24.0,6045.0,45.0,64.0,16120.0,120.0,4060225.0,30225.0,225.0
1.0,852.0,4.0,8.0,2015.0,16.0,725904.0,3408.0,6816.0,1716780.0,13632.0,16.0,32.0,8060.0,64.0,64.0,16120.0,128.0,4060225.0,32240.0,256.0
1.0,853.0,7.0,8.0,2015.0,17.0,727609.0,5971.0,6824.0,1718795.0,14501.0,49.0,56.0,14105.0,119.0,64.0,16120.0,136.0,4060225.0,34255.0,289.0
1.0,854.0,1.0,8.0,2015.0,18.0,729316.0,854.0,6832.0,1720810.0,15372.0,1.0,8.0,2015.0,18.0,64.0,16120.0,144.0,4060225.0,36270.0,324.0
1.0,855.0,2.0,8.0,2015.0,19.0,731025.0,1710.0,6840.0,1722825.0,16245.0,4.0,16.0,4030.0,38.0,64.0,16120.0,152.0,4060225.0,38285.0,361.0
1.0,856.0,3.0,8.0,2015.0,20.0,732736.0,2568.0,6848.0,1724840.0,17120.0,9.0,24.0,6045.0,60.0,64.0,16120.0,160.0,4060225.0,40300.0,400.0
1.0,857.0,4.0,8.0,2015.0,21.0,734449.0,3428.0,6856.0,1726855.0,17997.0,16.0,32.0,8060.0,84.0,64.0,16120.0,168.0,4060225.0,42315.0,441.0
1.0,858.0,5.0,8.0,2015.0,22.0,736164.0,4290.0,6864.0,1728870.0,18876.0,25.0,40.0,10075.0,110.0,64.0,16120.0,176.0,4060225.0,44330.0,484.0
1.0,859.0,6.0,8.0,2015.0,23.0,737881.0,5154.0,6872.0,1730885.0,19757.0,36.0,48.0,12090.0,138.0,64.0,16120.0,184.0,4060225.0,46345.0,529.0
1.0,860.0,1.0,8.0,2015.0,25.0,739600.0,860.0,6880.0,1732900.0,21500.0,1.0,8.0,2015.0,25.0,64.0,16120.0,200.0,4060225.0,50375.0,625.0
1.0,861.0,2.0,8.0,2015.0,26.0,741321.0,1722.0,6888.0,1734915.0,22386.0,4.0,16.0,4030.0,52.0,64.0,16120.0,208.0,4060225.0,52390.0,676.0
1.0,862.0,3.0,8.0,2015.0,27.0,743044.0,2586.0,6896.0,1736930.0,23274.0,9.0,24.0,6045.0,81.0,64.0,16120.0,216.0,4060225.0,54405.0,729.0
1.0,863.0,4.0,8.0,2015.0,28.0,744769.0,3452.0,6904.0,1738945.0,24164.0,16.0,32.0,8060.0,112.0,64.0,16120.0,224.0,4060225.0,56420.0,784.0
1.0,864.0,5.0,8.0,2015.0,29.0,746496.0,4320.0,6912.0,1740960.0,25056.0,25.0,40.0,10075.0,145.0,64.0,16120.0,232.0,4060225.0,58435.0,841.0
1.0,865.0,6.0,8.0,2015.0,30.0,748225.0,5190.0,6920.0,1742975.0,25950.0,36.0,48.0,12090.0,180.0,64.0,16120.0,240.0,4060225.0,60450.0,900.0
1.0,866.0,1.0,9.0,2015.0,1.0,749956.0,866.0,7794.0,1744990.0,866.0,1.0,9.0,2015.0,1.0,81.0,18135.0,9.0,4060225.0,2015.0,1.0
1.0,867.0,2.0,9.0,2015.0,2.0,751689.0,1734.0,7803.0,1747005.0,1734.0,4.0,18.0,4030.0,4.0,81.0,18135.0,18.0,4060225.0,4030.0,4.0
1.0,868.0,3.0,9.0,2015.0,3.0,753424.0,2604.0,7812.0,1749020.0,2604.0,9.0,27.0,6045.0,9.0,81.0,18135.0,27.0,4060225.0,6045.0,9.0
1.0,869.0,4.0,9.0,2015.0,4.0,755161.0,3476.0,7821.0,1751035.0,3476.0,16.0,36.0,8060.0,16.0,81.0,18135.0,36.0,4060225.0,8060.0,16.0
1.0,870.0,5.0,9.0,2015.0,5.0,756900.0,4350.0,7830.0,1753050.0,4350.0,25.0,45.0,10075.0,25.0,81.0,18135.0,45.0,4060225.0,10075.0,25.0
1.0,871.0,6.0,9.0,2015.0,6.0,758641.0,5226.0,7839.0,1755065.0,5226.0,36.0,54.0,12090.0,36.0,81.0,18135.0,54.0,4060225.0,12090.0,36.0
1.0,872.0,1.0,9.0,2015.0,8.0,760384.0,872.0,7848.0,1757080.0,6976.0,1.0,9.0,2015.0,8.0,81.0,18135.0,72.0,4060225.0,16120.0,64.0
1.0,873.0,2.0,9.0,2015.0,9.0,762129.0,1746.0,7857.0,1759095.0,7857.0,4.0,18.0,4030.0,18.0,81.0,18135.0,81.0,4060225.0,18135.0,81.0
1.0,874.0,3.0,9.0,2015.0,10.0,763876.0,2622.0,7866.0,1761110.0,8740.0,9.0,27.0,6045.0,30.0,81.0,18135.0,90.0,4060225.0,20150.0,100.0
1.0,875.0,5.0,9.0,2015.0,11.0,765625.0,4375.0,7875.0,1763125.0,9625.0,25.0,45.0,10075.0,55.0,81.0,18135.0,99.0,4060225.0,22165.0,121.0
1.0,876.0,7.0,9.0,2015.0,12.0,767376.0,6132.0,7884.0,1765140.0,10512.0,49.0,63.0,14105.0,84.0,81.0,18135.0,108.0,4060225.0,24180.0,144.0
1.0,877.0,3.0,9.0,2015.0,15.0,769129.0,2631.0,7893.0,1767155.0,13155.0,9.0,27.0,6045.0,45.0,81.0,18135.0,135.0,4060225.0,30225.0,225.0
1.0,878.0,4.0,9.0,2015.0,16.0,770884.0,3512.0,7902.0,1769170.0,14048.0,16.0,36.0,8060.0,64.0,81.0,18135.0,144.0,4060225.0,32240.0,256.0
1.0,879.0,5.0,9.0,2015.0,17.0,772641.0,4395.0,7911.0,1771185.0,14943.0,25.0,45.0,10075.0,85.0,81.0,18135.0,153.0,4060225.0,34255.0,289.0
1.0,880.0,6.0,9.0,2015.0,18.0,774400.0,5280.0,7920.0,1773200.0,15840.0,36.0,54.0,12090.0,108.0,81.0,18135.0,162.0,4060225.0,36270.0,324.0
1.0,881.0,1.0,9.0,2015.0,20.0,776161.0,881.0,7929.0,1775215.0,17620.0,1.0,9.0,2015.0,20.0,81.0,18135.0,180.0,4060225.0,40300.0,400.0
1.0,882.0,2.0,9.0,2015.0,21.0,777924.0,1764.0,7938.0,1777230.0,18522.0,4.0,18.0,4030.0,42.0,81.0,18135.0,189.0,4060225.0,42315.0,441.0
1.0,883.0,3.0,9.0,2015.0,22.0,779689.0,2649.0,7947.0,1779245.0,19426.0,9.0,27.0,6045.0,66.0,81.0,18135.0,198.0,4060225.0,44330.0,484.0
1.0,884.0,4.0,9.0,2015.0,23.0,781456.0,3536.0,7956.0,1781260.0,20332.0,16.0,36.0,8060.0,92.0,81.0,18135.0,207.0,4060225.0,46345.0,529.0
1.0,885.0,5.0,9.0,2015.0,24.0,783225.0,4425.0,7965.0,1783275.0,21240.0,25.0,45.0,10075.0,120.0,81.0,18135.0,216.0,4060225.0,48360.0,576.0
1.0,886.0,6.0,9.0,2015.0,25.0,784996.0,5316.0,7974.0,1785290.0,22150.0,36.0,54.0,12090.0,150.0,81.0,18135.0,225.0,4060225.0,50375.0,625.0
1.0,887.0,7.0,9.0,2015.0,26.0,786769.0,6209.0,7983.0,1787305.0,23062.0,49.0,63.0,14105.0,182.0,81.0,18135.0,234.0,4060225.0,52390.0,676.0
1.0,888.0,1.0,9.0,2015.0,27.0,788544.0,888.0,7992.0,1789320.0,23976.0,1.0,9.0,2015.0,27.0,81.0,18135.0,243.0,4060225.0,54405.0,729.0
1.0,889.0,2.0,9.0,2015.0,28.0,790321.0,1778.0,8001.0,1791335.0,24892.0,4.0,18.0,4030.0,56.0,81.0,18135.0,252.0,4060225.0,56420.0,784.0
1.0,890.0,3.0,9.0,2015.0,29.0,792100.0,2670.0,8010.0,1793350.0,25810.0,9.0,27.0,6045.0,87.0,81.0,18135.0,261.0,4060225.0,58435.0,841.0
1.0,891.0,4.0,9.0,2015.0,30.0,793881.0,3564.0,8019.0,1795365.0,26730.0,16.0,36.0,8060.0,120.0,81.0,18135.0,270.0,4060225.0,60450.0,900.0
1.0,892.0,5.0,10.0,2015.0,1.0,795664.0,4460.0,8920.0,1797380.0,892.0,25.0,50.0,10075.0,5.0,100.0,20150.0,10.0,4060225.0,2015.0,1.0
1.0,893.0,6.0,10.0,2015.0,2.0,797449.0,5358.0,8930.0,1799395.0,1786.0,36.0,60.0,12090.0,12.0,100.0,20150.0,20.0,4060225.0,4030.0,4.0
1.0,894.0,1.0,10.0,2015.0,4.0,799236.0,894.0,8940.0,1801410.0,3576.0,1.0,10.0,2015.0,4.0,100.0,20150.0,40.0,4060225.0,8060.0,16.0
1.0,895.0,2.0,10.0,2015.0,5.0,801025.0,1790.0,8950.0,1803425.0,4475.0,4.0,20.0,4030.0,10.0,100.0,20150.0,50.0,4060225.0,10075.0,25.0
1.0,896.0,3.0,10.0,2015.0,6.0,802816.0,2688.0,8960.0,1805440.0,5376.0,9.0,30.0,6045.0,18.0,100.0,20150.0,60.0,4060225.0,12090.0,36.0
1.0,897.0,4.0,10.0,2015.0,7.0,804609.0,3588.0,8970.0,1807455.0,6279.0,16.0,40.0,8060.0,28.0,100.0,20150.0,70.0,4060225.0,14105.0,49.0
1.0,898.0,5.0,10.0,2015.0,8.0,806404.0,4490.0,8980.0,1809470.0,7184.0,25.0,50.0,10075.0,40.0,100.0,20150.0,80.0,4060225.0,16120.0,64.0
1.0,899.0,6.0,10.0,2015.0,9.0,808201.0,5394.0,8990.0,1811485.0,8091.0,36.0,60.0,12090.0,54.0,100.0,20150.0,90.0,4060225.0,18135.0,81.0
1.0,900.0,1.0,10.0,2015.0,11.0,810000.0,900.0,9000.0,1813500.0,9900.0,1.0,10.0,2015.0,11.0,100.0,20150.0,110.0,4060225.0,22165.0,121.0
1.0,901.0,2.0,10.0,2015.0,12.0,811801.0,1802.0,9010.0,1815515.0,10812.0,4.0,20.0,4030.0,24.0,100.0,20150.0,120.0,4060225.0,24180.0,144.0
1.0,902.0,3.0,10.0,2015.0,13.0,813604.0,2706.0,9020.0,1817530.0,11726.0,9.0,30.0,6045.0,39.0,100.0,20150.0,130.0,4060225.0,26195.0,169.0
1.0,903.0,4.0,10.0,2015.0,14.0,815409.0,3612.0,9030.0,1819545.0,12642.0,16.0,40.0,8060.0,56.0,100.0,20150.0,140.0,4060225.0,28210.0,196.0
1.0,904.0,5.0,10.0,2015.0,15.0,817216.0,4520.0,9040.0,1821560.0,13560.0,25.0,50.0,10075.0,75.0,100.0,20150.0,150.0,4060225.0,30225.0,225.0
1.0,905.0,6.0,10.0,2015.0,16.0,819025.0,5430.0,9050.0,1823575.0,14480.0,36.0,60.0,12090.0,96.0,100.0,20150.0,160.0,4060225.0,32240.0,256.0
1.0,906.0,7.0,10.0,2015.0,17.0,820836.0,6342.0,9060.0,1825590.0,15402.0,49.0,70.0,14105.0,119.0,100.0,20150.0,170.0,4060225.0,34255.0,289.0
1.0,907.0,1.0,10.0,2015.0,18.0,822649.0,907.0,9070.0,1827605.0,16326.0,1.0,10.0,2015.0,18.0,100.0,20150.0,180.0,4060225.0,36270.0,324.0
1.0,908.0,2.0,10.0,2015.0,19.0,824464.0,1816.0,9080.0,1829620.0,17252.0,4.0,20.0,4030.0,38.0,100.0,20150.0,190.0,4060225.0,38285.0,361.0
1.0,909.0,3.0,10.0,2015.0,20.0,826281.0,2727.0,9090.0,1831635.0,18180.0,9.0,30.0,6045.0,60.0,100.0,20150.0,200.0,4060225.0,40300.0,400.0
1.0,910.0,4.0,10.0,2015.0,21.0,828100.0,3640.0,9100.0,1833650.0,19110.0,16.0,40.0,8060.0,84.0,100.0,20150.0,210.0,4060225.0,42315.0,441.0
1.0,911.0,5.0,10.0,2015.0,22.0,829921.0,4555.0,9110.0,1835665.0,20042.0,25.0,50.0,10075.0,110.0,100.0,20150.0,220.0,4060225.0,44330.0,484.0
1.0,912.0,6.0,10.0,2015.0,23.0,831744.0,5472.0,9120.0,1837680.0,20976.0,36.0,60.0,12090.0,138.0,100.0,20150.0,230.0,4060225.0,46345.0,529.0
1.0,913.0,1.0,10.0,2015.0,25.0,833569.0,913.0,9130.0,1839695.0,22825.0,1.0,10.0,2015.0,25.0,100.0,20150.0,250.0,4060225.0,50375.0,625.0
1.0,914.0,2.0,10.0,2015.0,26.0,835396.0,1828.0,9140.0,1841710.0,23764.0,4.0,20.0,4030.0,52.0,100.0,20150.0,260.0,4060225.0,52390.0,676.0
1.0,915.0,3.0,10.0,2015.0,27.0,837225.0,2745.0,9150.0,1843725.0,24705.0,9.0,30.0,6045.0,81.0,100.0,20150.0,270.0,4060225.0,54405.0,729.0
1.0,916.0,4.0,10.0,2015.0,28.0,839056.0,3664.0,9160.0,1845740.0,25648.0,16.0,40.0,8060.0,112.0,100.0,20150.0,280.0,4060225.0,56420.0,784.0
1.0,917.0,5.0,10.0,2015.0,29.0,840889.0,4585.0,9170.0,1847755.0,26593.0,25.0,50.0,10075.0,145.0,100.0,20150.0,290.0,4060225.0,58435.0,841.0
1.0,918.0,6.0,10.0,2015.0,30.0,842724.0,5508.0,9180.0,1849770.0,27540.0,36.0,60.0,12090.0,180.0,100.0,20150.0,300.0,4060225.0,60450.0,900.0
1.0,919.0,1.0,11.0,2015.0,1.0,844561.0,919.0,10109.0,1851785.0,919.0,1.0,11.0,2015.0,1.0,121.0,22165.0,11.0,4060225.0,2015.0,1.0
1.0,920.0,2.0,11.0,2015.0,2.0,846400.0,1840.0,10120.0,1853800.0,1840.0,4.0,22.0,4030.0,4.0,121.0,22165.0,22.0,4060225.0,4030.0,4.0
1.0,921.0,3.0,11.0,2015.0,3.0,848241.0,2763.0,10131.0,1855815.0,2763.0,9.0,33.0,6045.0,9.0,121.0,22165.0,33.0,4060225.0,6045.0,9.0
1.0,922.0,4.0,11.0,2015.0,4.0,850084.0,3688.0,10142.0,1857830.0,3688.0,16.0,44.0,8060.0,16.0,121.0,22165.0,44.0,4060225.0,8060.0,16.0
1.0,923.0,5.0,11.0,2015.0,5.0,851929.0,4615.0,10153.0,1859845.0,4615.0,25.0,55.0,10075.0,25.0,121.0,22165.0,55.0,4060225.0,10075.0,25.0
1.0,924.0,6.0,11.0,2015.0,6.0,853776.0,5544.0,10164.0,1861860.0,5544.0,36.0,66.0,12090.0,36.0,121.0,22165.0,66.0,4060225.0,12090.0,36.0
1.0,925.0,1.0,11.0,2015.0,8.0,855625.0,925.0,10175.0,1863875.0,7400.0,1.0,11.0,2015.0,8.0,121.0,22165.0,88.0,4060225.0,16120.0,64.0
1.0,926.0,2.0,11.0,2015.0,9.0,857476.0,1852.0,10186.0,1865890.0,8334.0,4.0,22.0,4030.0,18.0,121.0,22165.0,99.0,4060225.0,18135.0,81.0
1.0,927.0,3.0,11.0,2015.0,10.0,859329.0,2781.0,10197.0,1867905.0,9270.0,9.0,33.0,6045.0,30.0,121.0,22165.0,110.0,4060225.0,20150.0,100.0
1.0,928.0,4.0,11.0,2015.0,11.0,861184.0,3712.0,10208.0,1869920.0,10208.0,16.0,44.0,8060.0,44.0,121.0,22165.0,121.0,4060225.0,22165.0,121.0
1.0,929.0,5.0,11.0,2015.0,12.0,863041.0,4645.0,10219.0,1871935.0,11148.0,25.0,55.0,10075.0,60.0,121.0,22165.0,132.0,4060225.0,24180.0,144.0
1.0,930.0,6.0,11.0,2015.0,13.0,864900.0,5580.0,10230.0,1873950.0,12090.0,36.0,66.0,12090.0,78.0,121.0,22165.0,143.0,4060225.0,26195.0,169.0
1.0,931.0,1.0,11.0,2015.0,15.0,866761.0,931.0,10241.0,1875965.0,13965.0,1.0,11.0,2015.0,15.0,121.0,22165.0,165.0,4060225.0,30225.0,225.0
1.0,932.0,2.0,11.0,2015.0,16.0,868624.0,1864.0,10252.0,1877980.0,14912.0,4.0,22.0,4030.0,32.0,121.0,22165.0,176.0,4060225.0,32240.0,256.0
1.0,933.0,3.0,11.0,2015.0,17.0,870489.0,2799.0,10263.0,1879995.0,15861.0,9.0,33.0,6045.0,51.0,121.0,22165.0,187.0,4060225.0,34255.0,289.0
1.0,934.0,4.0,11.0,2015.0,18.0,872356.0,3736.0,10274.0,1882010.0,16812.0,16.0,44.0,8060.0,72.0,121.0,22165.0,198.0,4060225.0,36270.0,324.0
1.0,935.0,5.0,11.0,2015.0,19.0,874225.0,4675.0,10285.0,1884025.0,17765.0,25.0,55.0,10075.0,95.0,121.0,22165.0,209.0,4060225.0,38285.0,361.0
1.0,936.0,6.0,11.0,2015.0,20.0,876096.0,5616.0,10296.0,1886040.0,18720.0,36.0,66.0,12090.0,120.0,121.0,22165.0,220.0,4060225.0,40300.0,400.0
1.0,937.0,1.0,11.0,2015.0,22.0,877969.0,937.0,10307.0,1888055.0,20614.0,1.0,11.0,2015.0,22.0,121.0,22165.0,242.0,4060225.0,44330.0,484.0
1.0,938.0,2.0,11.0,2015.0,23.0,879844.0,1876.0,10318.0,1890070.0,21574.0,4.0,22.0,4030.0,46.0,121.0,22165.0,253.0,4060225.0,46345.0,529.0
1.0,939.0,3.0,11.0,2015.0,24.0,881721.0,2817.0,10329.0,1892085.0,22536.0,9.0,33.0,6045.0,72.0,121.0,22165.0,264.0,4060225.0,48360.0,576.0
1.0,940.0,4.0,11.0,2015.0,25.0,883600.0,3760.0,10340.0,1894100.0,23500.0,16.0,44.0,8060.0,100.0,121.0,22165.0,275.0,4060225.0,50375.0,625.0
1.0,941.0,5.0,11.0,2015.0,26.0,885481.0,4705.0,10351.0,1896115.0,24466.0,25.0,55.0,10075.0,130.0,121.0,22165.0,286.0,4060225.0,52390.0,676.0
1.0,942.0,6.0,11.0,2015.0,27.0,887364.0,5652.0,10362.0,1898130.0,25434.0,36.0,66.0,12090.0,162.0,121.0,22165.0,297.0,4060225.0,54405.0,729.0
1.0,943.0,1.0,11.0,2015.0,29.0,889249.0,943.0,10373.0,1900145.0,27347.0,1.0,11.0,2015.0,29.0,121.0,22165.0,319.0,4060225.0,58435.0,841.0
1.0,944.0,2.0,11.0,2015.0,30.0,891136.0,1888.0,10384.0,1902160.0,28320.0,4.0,22.0,4030.0,60.0,121.0,22165.0,330.0,4060225.0,60450.0,900.0
1.0,945.0,3.0,12.0,2015.0,1.0,893025.0,2835.0,11340.0,1904175.0,945.0,9.0,36.0,6045.0,3.0,144.0,24180.0,12.0,4060225.0,2015.0,1.0
1.0,946.0,4.0,12.0,2015.0,2.0,894916.0,3784.0,11352.0,1906190.0,1892.0,16.0,48.0,8060.0,8.0,144.0,24180.0,24.0,4060225.0,4030.0,4.0
1.0,947.0,5.0,12.0,2015.0,3.0,896809.0,4735.0,11364.0,1908205.0,2841.0,25.0,60.0,10075.0,15.0,144.0,24180.0,36.0,4060225.0,6045.0,9.0
1.0,948.0,6.0,12.0,2015.0,4.0,898704.0,5688.0,11376.0,1910220.0,3792.0,36.0,72.0,12090.0,24.0,144.0,24180.0,48.0,4060225.0,8060.0,16.0
1.0,949.0,7.0,12.0,2015.0,5.0,900601.0,6643.0,11388.0,1912235.0,4745.0,49.0,84.0,14105.0,35.0,144.0,24180.0,60.0,4060225.0,10075.0,25.0
1.0,950.0,1.0,12.0,2015.0,6.0,902500.0,950.0,11400.0,1914250.0,5700.0,1.0,12.0,2015.0,6.0,144.0,24180.0,72.0,4060225.0,12090.0,36.0
1.0,951.0,2.0,12.0,2015.0,7.0,904401.0,1902.0,11412.0,1916265.0,6657.0,4.0,24.0,4030.0,14.0,144.0,24180.0,84.0,4060225.0,14105.0,49.0
1.0,952.0,3.0,12.0,2015.0,8.0,906304.0,2856.0,11424.0,1918280.0,7616.0,9.0,36.0,6045.0,24.0,144.0,24180.0,96.0,4060225.0,16120.0,64.0
1.0,953.0,4.0,12.0,2015.0,9.0,908209.0,3812.0,11436.0,1920295.0,8577.0,16.0,48.0,8060.0,36.0,144.0,24180.0,108.0,4060225.0,18135.0,81.0
1.0,954.0,5.0,12.0,2015.0,10.0,910116.0,4770.0,11448.0,1922310.0,9540.0,25.0,60.0,10075.0,50.0,144.0,24180.0,120.0,4060225.0,20150.0,100.0
1.0,955.0,6.0,12.0,2015.0,11.0,912025.0,5730.0,11460.0,1924325.0,10505.0,36.0,72.0,12090.0,66.0,144.0,24180.0,132.0,4060225.0,22165.0,121.0
1.0,956.0,1.0,12.0,2015.0,13.0,913936.0,956.0,11472.0,1926340.0,12428.0,1.0,12.0,2015.0,13.0,144.0,24180.0,156.0,4060225.0,26195.0,169.0
1.0,957.0,2.0,12.0,2015.0,14.0,915849.0,1914.0,11484.0,1928355.0,13398.0,4.0,24.0,4030.0,28.0,144.0,24180.0,168.0,4060225.0,28210.0,196.0
1.0,958.0,3.0,12.0,2015.0,15.0,917764.0,2874.0,11496.0,1930370.0,14370.0,9.0,36.0,6045.0,45.0,144.0,24180.0,180.0,4060225.0,30225.0,225.0
1.0,959.0,4.0,12.0,2015.0,16.0,919681.0,3836.0,11508.0,1932385.0,15344.0,16.0,48.0,8060.0,64.0,144.0,24180.0,192.0,4060225.0,32240.0,256.0
1.0,960.0,5.0,12.0,2015.0,17.0,921600.0,4800.0,11520.0,1934400.0,16320.0,25.0,60.0,10075.0,85.0,144.0,24180.0,204.0,4060225.0,34255.0,289.0
1.0,961.0,6.0,12.0,2015.0,18.0,923521.0,5766.0,11532.0,1936415.0,17298.0,36.0,72.0,12090.0,108.0,144.0,24180.0,216.0,4060225.0,36270.0,324.0
1.0,962.0,1.0,12.0,2015.0,20.0,925444.0,962.0,11544.0,1938430.0,19240.0,1.0,12.0,2015.0,20.0,144.0,24180.0,240.0,4060225.0,40300.0,400.0
1.0,963.0,2.0,12.0,2015.0,21.0,927369.0,1926.0,11556.0,1940445.0,20223.0,4.0,24.0,4030.0,42.0,144.0,24180.0,252.0,4060225.0,42315.0,441.0
1.0,964.0,3.0,12.0,2015.0,22.0,929296.0,2892.0,11568.0,1942460.0,21208.0,9.0,36.0,6045.0,66.0,144.0,24180.0,264.0,4060225.0,44330.0,484.0
1.0,965.0,4.0,12.0,2015.0,23.0,931225.0,3860.0,11580.0,1944475.0,22195.0,16.0,48.0,8060.0,92.0,144.0,24180.0,276.0,4060225.0,46345.0,529.0
1.0,966.0,5.0,12.0,2015.0,24.0,933156.0,4830.0,11592.0,1946490.0,23184.0,25.0,60.0,10075.0,120.0,144.0,24180.0,288.0,4060225.0,48360.0,576.0
1.0,967.0,6.0,12.0,2015.0,25.0,935089.0,5802.0,11604.0,1948505.0,24175.0,36.0,72.0,12090.0,150.0,144.0,24180.0,300.0,4060225.0,50375.0,625.0
1.0,968.0,1.0,12.0,2015.0,27.0,937024.0,968.0,11616.0,1950520.0,26136.0,1.0,12.0,2015.0,27.0,144.0,24180.0,324.0,4060225.0,54405.0,729.0
1.0,969.0,2.0,12.0,2015.0,28.0,938961.0,1938.0,11628.0,1952535.0,27132.0,4.0,24.0,4030.0,56.0,144.0,24180.0,336.0,4060225.0,56420.0,784.0
1.0,970.0,3.0,12.0,2015.0,29.0,940900.0,2910.0,11640.0,1954550.0,28130.0,9.0,36.0,6045.0,87.0,144.0,24180.0,348.0,4060225.0,58435.0,841.0
1.0,971.0,4.0,12.0,2015.0,30.0,942841.0,3884.0,11652.0,1956565.0,29130.0,16.0,48.0,8060.0,120.0,144.0,24180.0,360.0,4060225.0,60450.0,900.0
