0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,cnt,date,day_of_week
1.0,513.0,6.0,193.0,163.0,159.0,1.4657142857142855,263169.0,3078.0,99009.0,83619.0,81567.0,751.9114285714287,36.0,1158.0,978.0,954.0,8.794285714285714,37249.0,31459.0,30687.0,282.8828571428572,26569.0,25917.0,238.91142857142862,25281.0,233.04857142857142,2.148318367346939,248,513,6
1.0,514.0,1.0,194.0,164.0,160.0,1.4685714285714286,264196.0,514.0,99716.0,84296.0,82240.0,754.8457142857143,1.0,194.0,164.0,160.0,1.4685714285714286,37636.0,31816.0,31040.0,284.90285714285716,26896.0,26240.0,240.8457142857143,25600.0,234.97142857142862,2.156702040816327,2022,514,1
1.0,515.0,2.0,195.0,165.0,161.0,1.4714285714285715,265225.0,1030.0,100425.0,84975.0,82915.0,757.7857142857142,4.0,390.0,330.0,322.0,2.9428571428571435,38025.0,32175.0,31395.0,286.92857142857144,27225.0,26565.0,242.7857142857143,25921.0,236.9,2.165102040816327,2787,515,2
1.0,516.0,3.0,196.0,166.0,162.0,1.4742857142857142,266256.0,1548.0,101136.0,85656.0,83592.0,760.7314285714285,9.0,588.0,498.0,486.0,4.4228571428571435,38416.0,32536.0,31752.0,288.96,27556.0,26892.0,244.73142857142852,26244.0,238.8342857142857,2.1735183673469387,1658,516,3
1.0,517.0,4.0,197.0,167.0,163.0,1.477142857142857,267289.0,2068.0,101849.0,86339.0,84271.0,763.6828571428571,16.0,788.0,668.0,652.0,5.908571428571428,38809.0,32899.0,32111.0,290.9971428571428,27889.0,27221.0,246.68285714285716,26569.0,240.7742857142857,2.181951020408163,1023,517,4
1.0,518.0,5.0,198.0,168.0,164.0,1.48,268324.0,2590.0,102564.0,87024.0,84952.0,766.64,25.0,990.0,840.0,820.0,7.4,39204.0,33264.0,32472.0,293.04,28224.0,27552.0,248.64,26896.0,242.72,2.1904,1545,518,5
1.0,519.0,6.0,199.0,169.0,165.0,1.4828571428571429,269361.0,3114.0,103281.0,87711.0,85635.0,769.602857142857,36.0,1194.0,1014.0,990.0,8.897142857142857,39601.0,33631.0,32835.0,295.08857142857136,28561.0,27885.0,250.60285714285718,27225.0,244.67142857142858,2.198865306122449,207,519,6
1.0,520.0,1.0,200.0,170.0,166.0,1.4857142857142858,270400.0,520.0,104000.0,88400.0,86320.0,772.5714285714287,1.0,200.0,170.0,166.0,1.4857142857142858,40000.0,34000.0,33200.0,297.14285714285717,28900.0,28220.0,252.57142857142856,27556.0,246.62857142857143,2.2073469387755105,2076,520,1
1.0,521.0,2.0,201.0,171.0,167.0,1.4885714285714289,271441.0,1042.0,104721.0,89091.0,87007.0,775.5457142857142,4.0,402.0,342.0,334.0,2.9771428571428573,40401.0,34371.0,33567.0,299.20285714285717,29241.0,28557.0,254.5457142857143,27889.0,248.5914285714286,2.215844897959184,1416,521,2
1.0,522.0,3.0,202.0,172.0,168.0,1.491428571428571,272484.0,1566.0,105444.0,89784.0,87696.0,778.5257142857142,9.0,606.0,516.0,504.0,4.474285714285714,40804.0,34744.0,33936.0,301.26857142857136,29584.0,28896.0,256.5257142857143,28224.0,250.56,2.224359183673469,1421,522,3
1.0,523.0,4.0,203.0,173.0,169.0,1.4942857142857142,273529.0,2092.0,106169.0,90479.0,88387.0,781.5114285714285,16.0,812.0,692.0,676.0,5.977142857142858,41209.0,35119.0,34307.0,303.34,29929.0,29237.0,258.51142857142855,28561.0,252.5342857142857,2.232889795918368,1130,523,4
1.0,524.0,5.0,204.0,174.0,170.0,1.497142857142857,274576.0,2620.0,106896.0,91176.0,89080.0,784.502857142857,25.0,1020.0,870.0,850.0,7.485714285714287,41616.0,35496.0,34680.0,305.41714285714284,30276.0,29580.0,260.50285714285707,28900.0,254.5142857142857,2.241436734693877,1377,524,5
1.0,525.0,6.0,205.0,175.0,171.0,1.5,275625.0,3150.0,107625.0,91875.0,89775.0,787.5,36.0,1230.0,1050.0,1026.0,9.0,42025.0,35875.0,35055.0,307.5,30625.0,29925.0,262.5,29241.0,256.5,2.25,248,525,6
1.0,526.0,1.0,206.0,176.0,172.0,1.502857142857143,276676.0,526.0,108356.0,92576.0,90472.0,790.502857142857,1.0,206.0,176.0,172.0,1.502857142857143,42436.0,36256.0,35432.0,309.58857142857136,30976.0,30272.0,264.50285714285707,29584.0,258.49142857142857,2.258579591836735,1867,526,1
1.0,527.0,2.0,207.0,177.0,173.0,1.5057142857142858,277729.0,1054.0,109089.0,93279.0,91171.0,793.5114285714287,4.0,414.0,354.0,346.0,3.011428571428572,42849.0,36639.0,35811.0,311.6828571428572,31329.0,30621.0,266.5114285714286,29929.0,260.48857142857145,2.267175510204082,1941,527,2
1.0,528.0,3.0,208.0,178.0,174.0,1.508571428571429,278784.0,1584.0,109824.0,93984.0,91872.0,796.5257142857142,9.0,624.0,534.0,522.0,4.525714285714286,43264.0,37024.0,36192.0,313.78285714285715,31684.0,30972.0,268.5257142857143,30276.0,262.49142857142857,2.275787755102041,1707,528,3
1.0,529.0,4.0,209.0,179.0,175.0,1.5114285714285711,279841.0,2116.0,110561.0,94691.0,92575.0,799.5457142857142,16.0,836.0,716.0,700.0,6.045714285714285,43681.0,37411.0,36575.0,315.88857142857137,32041.0,31325.0,270.54571428571427,30625.0,264.5,2.2844163265306117,1510,529,4
1.0,530.0,5.0,210.0,180.0,176.0,1.5142857142857142,280900.0,2650.0,111300.0,95400.0,93280.0,802.5714285714287,25.0,1050.0,900.0,880.0,7.571428571428571,44100.0,37800.0,36960.0,318.0,32400.0,31680.0,272.57142857142856,30976.0,266.51428571428573,2.293061224489796,1065,530,5
1.0,531.0,6.0,211.0,181.0,177.0,1.5171428571428571,281961.0,3186.0,112041.0,96111.0,93987.0,805.602857142857,36.0,1266.0,1086.0,1062.0,9.102857142857145,44521.0,38191.0,37347.0,320.1171428571429,32761.0,32037.0,274.60285714285715,31329.0,268.5342857142857,2.3017224489795916,305,531,6
1.0,532.0,7.0,212.0,182.0,178.0,1.52,283024.0,3724.0,112784.0,96824.0,94696.0,808.64,49.0,1484.0,1274.0,1246.0,10.64,44944.0,38584.0,37736.0,322.24,33124.0,32396.0,276.64,31684.0,270.56,2.3104,13,532,7
1.0,533.0,1.0,213.0,183.0,179.0,1.522857142857143,284089.0,533.0,113529.0,97539.0,95407.0,811.6828571428572,1.0,213.0,183.0,179.0,1.522857142857143,45369.0,38979.0,38127.0,324.36857142857144,33489.0,32757.0,278.6828571428572,32041.0,272.5914285714286,2.3190938775510204,1824,533,1
1.0,534.0,2.0,214.0,184.0,180.0,1.5257142857142858,285156.0,1068.0,114276.0,98256.0,96120.0,814.7314285714286,4.0,428.0,368.0,360.0,3.051428571428572,45796.0,39376.0,38520.0,326.5028571428572,33856.0,33120.0,280.7314285714286,32400.0,274.62857142857143,2.327804081632653,2049,534,2
1.0,535.0,3.0,215.0,185.0,181.0,1.5285714285714285,286225.0,1605.0,115025.0,98975.0,96835.0,817.7857142857142,9.0,645.0,555.0,543.0,4.585714285714285,46225.0,39775.0,38915.0,328.6428571428571,34225.0,33485.0,282.7857142857143,32761.0,276.6714285714286,2.3365306122448977,1371,535,3
1.0,536.0,4.0,216.0,186.0,182.0,1.5314285714285714,287296.0,2144.0,115776.0,99696.0,97552.0,820.8457142857143,16.0,864.0,744.0,728.0,6.125714285714285,46656.0,40176.0,39312.0,330.78857142857134,34596.0,33852.0,284.8457142857143,33124.0,278.72,2.3452734693877546,1299,536,4
1.0,537.0,5.0,217.0,187.0,183.0,1.5342857142857145,288369.0,2685.0,116529.0,100419.0,98271.0,823.9114285714287,25.0,1085.0,935.0,915.0,7.671428571428571,47089.0,40579.0,39711.0,332.94,34969.0,34221.0,286.91142857142864,33489.0,280.7742857142857,2.3540326530612243,1752,537,5
1.0,538.0,6.0,218.0,188.0,184.0,1.5371428571428571,289444.0,3228.0,117284.0,101144.0,98992.0,826.982857142857,36.0,1308.0,1128.0,1104.0,9.222857142857142,47524.0,40984.0,40112.0,335.09714285714284,35344.0,34592.0,288.98285714285714,33856.0,282.83428571428567,2.362808163265306,212,538,6
1.0,539.0,1.0,219.0,189.0,185.0,1.54,290521.0,539.0,118041.0,101871.0,99715.0,830.0600000000002,1.0,219.0,189.0,185.0,1.54,47961.0,41391.0,40515.0,337.26,35721.0,34965.0,291.06,34225.0,284.9000000000001,2.3716,2764,539,1
1.0,540.0,2.0,220.0,190.0,186.0,1.542857142857143,291600.0,1080.0,118800.0,102600.0,100440.0,833.1428571428572,4.0,440.0,380.0,372.0,3.085714285714286,48400.0,41800.0,40920.0,339.42857142857144,36100.0,35340.0,293.14285714285717,34596.0,286.97142857142865,2.3804081632653062,2466,540,2
1.0,541.0,3.0,221.0,191.0,187.0,1.5457142857142858,292681.0,1623.0,119561.0,103331.0,101167.0,836.2314285714286,9.0,663.0,573.0,561.0,4.637142857142857,48841.0,42211.0,41327.0,341.60285714285715,36481.0,35717.0,295.23142857142864,34969.0,289.04857142857145,2.389232653061225,2079,541,3
1.0,542.0,4.0,222.0,192.0,188.0,1.5485714285714285,293764.0,2168.0,120324.0,104064.0,101896.0,839.3257142857143,16.0,888.0,768.0,752.0,6.194285714285713,49284.0,42624.0,41736.0,343.78285714285715,36864.0,36096.0,297.3257142857143,35344.0,291.13142857142856,2.398073469387755,1471,542,4
1.0,543.0,5.0,223.0,193.0,189.0,1.5514285714285714,294849.0,2715.0,121089.0,104799.0,102627.0,842.4257142857142,25.0,1115.0,965.0,945.0,7.757142857142857,49729.0,43039.0,42147.0,345.9685714285714,37249.0,36477.0,299.42571428571426,35721.0,293.22,2.406930612244898,2344,543,5
1.0,544.0,6.0,224.0,194.0,190.0,1.5542857142857145,295936.0,3264.0,121856.0,105536.0,103360.0,845.5314285714287,36.0,1344.0,1164.0,1140.0,9.325714285714287,50176.0,43456.0,42560.0,348.16,37636.0,36860.0,301.53142857142865,36100.0,295.3142857142857,2.415804081632653,218,544,6
1.0,545.0,2.0,225.0,195.0,191.0,1.5571428571428572,297025.0,1090.0,122625.0,106275.0,104095.0,848.6428571428571,4.0,450.0,390.0,382.0,3.1142857142857143,50625.0,43875.0,42975.0,350.3571428571429,38025.0,37245.0,303.64285714285717,36481.0,297.4142857142857,2.4246938775510203,4044,545,2
1.0,546.0,3.0,226.0,196.0,192.0,1.56,298116.0,1638.0,123396.0,107016.0,104832.0,851.76,9.0,678.0,588.0,576.0,4.68,51076.0,44296.0,43392.0,352.56,38416.0,37632.0,305.76,36864.0,299.52,2.4336,2265,546,3
1.0,547.0,4.0,227.0,197.0,193.0,1.562857142857143,299209.0,2188.0,124169.0,107759.0,105571.0,854.8828571428572,16.0,908.0,788.0,772.0,6.251428571428572,51529.0,44719.0,43811.0,354.7685714285715,38809.0,38021.0,307.8828571428572,37249.0,301.6314285714286,2.4425224489795916,1602,547,4
1.0,548.0,5.0,228.0,198.0,194.0,1.5657142857142856,300304.0,2740.0,124944.0,108504.0,106312.0,858.0114285714285,25.0,1140.0,990.0,970.0,7.828571428571428,51984.0,45144.0,44232.0,356.9828571428572,39204.0,38412.0,310.0114285714285,37636.0,303.7485714285714,2.451461224489796,2033,548,5
1.0,549.0,6.0,229.0,199.0,195.0,1.5685714285714285,301401.0,3294.0,125721.0,109251.0,107055.0,861.1457142857142,36.0,1374.0,1194.0,1170.0,9.411428571428573,52441.0,45571.0,44655.0,359.2028571428571,39601.0,38805.0,312.1457142857143,38025.0,305.87142857142857,2.460416326530612,317,549,6
1.0,550.0,1.0,230.0,200.0,196.0,1.5714285714285714,302500.0,550.0,126500.0,110000.0,107800.0,864.2857142857142,1.0,230.0,200.0,196.0,1.5714285714285714,52900.0,46000.0,45080.0,361.4285714285714,40000.0,39200.0,314.2857142857143,38416.0,308.0,2.4693877551020407,2209,550,1
1.0,551.0,2.0,231.0,201.0,197.0,1.5742857142857145,303601.0,1102.0,127281.0,110751.0,108547.0,867.4314285714287,4.0,462.0,402.0,394.0,3.148571428571429,53361.0,46431.0,45507.0,363.66,40401.0,39597.0,316.43142857142857,38809.0,310.13428571428574,2.478375510204081,2231,551,2
1.0,552.0,3.0,232.0,202.0,198.0,1.5771428571428572,304704.0,1656.0,128064.0,111504.0,109296.0,870.5828571428572,9.0,696.0,606.0,594.0,4.731428571428571,53824.0,46864.0,45936.0,365.89714285714285,40804.0,39996.0,318.58285714285716,39204.0,312.2742857142857,2.487379591836735,1190,552,3
1.0,553.0,4.0,233.0,203.0,199.0,1.58,305809.0,2212.0,128849.0,112259.0,110047.0,873.74,16.0,932.0,812.0,796.0,6.32,54289.0,47299.0,46367.0,368.14,41209.0,40397.0,320.74,39601.0,314.42,2.4964000000000004,1413,553,4
1.0,554.0,5.0,234.0,204.0,200.0,1.582857142857143,306916.0,2770.0,129636.0,113016.0,110800.0,876.9028571428572,25.0,1170.0,1020.0,1000.0,7.914285714285715,54756.0,47736.0,46800.0,370.3885714285715,41616.0,40800.0,322.90285714285716,40000.0,316.57142857142867,2.5054367346938777,2097,554,5
1.0,555.0,6.0,235.0,205.0,201.0,1.5857142857142856,308025.0,3330.0,130425.0,113775.0,111555.0,880.0714285714287,36.0,1410.0,1230.0,1206.0,9.514285714285714,55225.0,48175.0,47235.0,372.6428571428571,42025.0,41205.0,325.07142857142856,40401.0,318.72857142857134,2.5144897959183665,205,555,6
1.0,556.0,1.0,236.0,206.0,202.0,1.5885714285714283,309136.0,556.0,131216.0,114536.0,112312.0,883.2457142857143,1.0,236.0,206.0,202.0,1.5885714285714283,55696.0,48616.0,47672.0,374.9028571428572,42436.0,41612.0,327.24571428571426,40804.0,320.8914285714285,2.523559183673469,2156,556,1
1.0,557.0,2.0,237.0,207.0,203.0,1.5914285714285714,310249.0,1114.0,132009.0,115299.0,113071.0,886.4257142857142,4.0,474.0,414.0,406.0,3.1828571428571433,56169.0,49059.0,48111.0,377.1685714285714,42849.0,42021.0,329.42571428571426,41209.0,323.06,2.5326448979591842,2219,557,2
1.0,558.0,3.0,238.0,208.0,204.0,1.5942857142857143,311364.0,1674.0,132804.0,116064.0,113832.0,889.6114285714286,9.0,714.0,624.0,612.0,4.782857142857143,56644.0,49504.0,48552.0,379.44,43264.0,42432.0,331.61142857142863,41616.0,325.2342857142857,2.54174693877551,1801,558,3
1.0,559.0,4.0,239.0,209.0,205.0,1.5971428571428572,312481.0,2236.0,133601.0,116831.0,114595.0,892.8028571428572,16.0,956.0,836.0,820.0,6.38857142857143,57121.0,49951.0,48995.0,381.71714285714285,43681.0,42845.0,333.8028571428572,42025.0,327.4142857142857,2.5508653061224495,1657,559,4
1.0,560.0,5.0,240.0,210.0,206.0,1.6,313600.0,2800.0,134400.0,117600.0,115360.0,896.0,25.0,1200.0,1050.0,1030.0,8.0,57600.0,50400.0,49440.0,384.0,44100.0,43260.0,336.0,42436.0,329.6,2.5600000000000005,2965,560,5
1.0,561.0,6.0,241.0,211.0,207.0,1.6028571428571428,314721.0,3366.0,135201.0,118371.0,116127.0,899.202857142857,36.0,1446.0,1266.0,1242.0,9.617142857142856,58081.0,50851.0,49887.0,386.2885714285714,44521.0,43677.0,338.2028571428571,42849.0,331.79142857142847,2.569151020408163,382,561,6
1.0,562.0,7.0,242.0,212.0,208.0,1.6057142857142856,315844.0,3934.0,136004.0,119144.0,116896.0,902.4114285714287,49.0,1694.0,1484.0,1456.0,11.24,58564.0,51304.0,50336.0,388.5828571428571,44944.0,44096.0,340.4114285714285,43264.0,333.98857142857133,2.5783183673469385,1268,562,7
1.0,563.0,1.0,243.0,213.0,209.0,1.6085714285714283,316969.0,563.0,136809.0,119919.0,117667.0,905.6257142857144,1.0,243.0,213.0,209.0,1.6085714285714283,59049.0,51759.0,50787.0,390.8828571428571,45369.0,44517.0,342.62571428571425,43681.0,336.19142857142856,2.5875020408163265,2915,563,1
1.0,564.0,2.0,244.0,214.0,210.0,1.6114285714285714,318096.0,1128.0,137616.0,120696.0,118440.0,908.8457142857144,4.0,488.0,428.0,420.0,3.2228571428571433,59536.0,52216.0,51240.0,393.1885714285714,45796.0,44940.0,344.84571428571434,44100.0,338.4,2.5967020408163264,3137,564,2
1.0,565.0,3.0,245.0,215.0,211.0,1.6142857142857143,319225.0,1695.0,138425.0,121475.0,119215.0,912.0714285714287,9.0,735.0,645.0,633.0,4.842857142857143,60025.0,52675.0,51695.0,395.5,46225.0,45365.0,347.07142857142856,44521.0,340.6142857142857,2.605918367346939,132,565,3
1.0,566.0,1.0,246.0,216.0,212.0,1.6171428571428572,320356.0,566.0,139236.0,122256.0,119992.0,915.3028571428572,1.0,246.0,216.0,212.0,1.6171428571428572,60516.0,53136.0,52152.0,397.81714285714287,46656.0,45792.0,349.3028571428572,44944.0,342.83428571428567,2.615151020408164,52,566,1
1.0,567.0,2.0,247.0,217.0,213.0,1.62,321489.0,1134.0,140049.0,123039.0,120771.0,918.54,4.0,494.0,434.0,426.0,3.24,61009.0,53599.0,52611.0,400.14,47089.0,46221.0,351.54,45369.0,345.06,2.6244000000000005,15,567,2
1.0,568.0,3.0,248.0,218.0,214.0,1.6228571428571428,322624.0,1704.0,140864.0,123824.0,121552.0,921.7828571428572,9.0,744.0,654.0,642.0,4.868571428571427,61504.0,54064.0,53072.0,402.4685714285714,47524.0,46652.0,353.78285714285715,45796.0,347.2914285714286,2.6336653061224493,4783,568,3
1.0,569.0,4.0,249.0,219.0,215.0,1.6257142857142857,323761.0,2276.0,141681.0,124611.0,122335.0,925.0314285714287,16.0,996.0,876.0,860.0,6.502857142857143,62001.0,54531.0,53535.0,404.80285714285714,47961.0,47085.0,356.03142857142853,46225.0,349.5285714285714,2.64294693877551,2396,569,4
1.0,570.0,5.0,250.0,220.0,216.0,1.6285714285714286,324900.0,2850.0,142500.0,125400.0,123120.0,928.2857142857144,25.0,1250.0,1100.0,1080.0,8.142857142857142,62500.0,55000.0,54000.0,407.1428571428572,48400.0,47520.0,358.28571428571433,46656.0,351.77142857142854,2.6522448979591835,2454,570,5
1.0,571.0,6.0,251.0,221.0,217.0,1.6314285714285717,326041.0,3426.0,143321.0,126191.0,123907.0,931.5457142857144,36.0,1506.0,1326.0,1302.0,9.788571428571428,63001.0,55471.0,54467.0,409.48857142857145,48841.0,47957.0,360.5457142857143,47089.0,354.02,2.6615591836734693,1964,571,6
1.0,572.0,7.0,252.0,222.0,218.0,1.6342857142857143,327184.0,4004.0,144144.0,126984.0,124696.0,934.8114285714287,49.0,1764.0,1554.0,1526.0,11.44,63504.0,55944.0,54936.0,411.84,49284.0,48396.0,362.8114285714285,47524.0,356.27428571428567,2.6708897959183675,35,572,7
1.0,573.0,1.0,253.0,223.0,219.0,1.6371428571428572,328329.0,573.0,144969.0,127779.0,125487.0,938.0828571428572,1.0,253.0,223.0,219.0,1.6371428571428572,64009.0,56419.0,55407.0,414.19714285714286,49729.0,48837.0,365.0828571428572,47961.0,358.53428571428566,2.680236734693878,3096,573,1
1.0,574.0,2.0,254.0,224.0,220.0,1.64,329476.0,1148.0,145796.0,128576.0,126280.0,941.36,4.0,508.0,448.0,440.0,3.28,64516.0,56896.0,55880.0,416.56,50176.0,49280.0,367.36,48400.0,360.8,2.6895999999999995,2441,574,2
1.0,575.0,3.0,255.0,225.0,221.0,1.6428571428571428,330625.0,1725.0,146625.0,129375.0,127075.0,944.6428571428572,9.0,765.0,675.0,663.0,4.928571428571429,65025.0,57375.0,56355.0,418.9285714285714,50625.0,49725.0,369.6428571428571,48841.0,363.07142857142856,2.6989795918367343,2282,575,3
1.0,576.0,4.0,256.0,226.0,222.0,1.6457142857142857,331776.0,2304.0,147456.0,130176.0,127872.0,947.9314285714287,16.0,1024.0,904.0,888.0,6.582857142857143,65536.0,57856.0,56832.0,421.30285714285714,51076.0,50172.0,371.9314285714285,49284.0,365.3485714285714,2.7083755102040814,1467,576,4
1.0,577.0,5.0,257.0,227.0,223.0,1.6485714285714286,332929.0,2885.0,148289.0,130979.0,128671.0,951.2257142857144,25.0,1285.0,1135.0,1115.0,8.242857142857144,66049.0,58339.0,57311.0,423.68285714285713,51529.0,50621.0,374.22571428571433,49729.0,367.6314285714285,2.717787755102041,1432,577,5
1.0,578.0,6.0,258.0,228.0,224.0,1.6514285714285717,334084.0,3468.0,149124.0,131784.0,129472.0,954.5257142857145,36.0,1548.0,1368.0,1344.0,9.90857142857143,66564.0,58824.0,57792.0,426.0685714285714,51984.0,51072.0,376.52571428571434,50176.0,369.92,2.727216326530612,193,578,6
1.0,579.0,1.0,259.0,229.0,225.0,1.6542857142857144,335241.0,579.0,149961.0,132591.0,130275.0,957.8314285714287,1.0,259.0,229.0,225.0,1.6542857142857144,67081.0,59311.0,58275.0,428.46,52441.0,51525.0,378.8314285714286,50625.0,372.21428571428567,2.7366612244897963,1792,579,1
1.0,580.0,2.0,260.0,230.0,226.0,1.6571428571428573,336400.0,1160.0,150800.0,133400.0,131080.0,961.1428571428572,4.0,520.0,460.0,452.0,3.3142857142857145,67600.0,59800.0,58760.0,430.8571428571429,52900.0,51980.0,381.1428571428572,51076.0,374.5142857142857,2.7461224489795923,2085,580,2
1.0,581.0,3.0,261.0,231.0,227.0,1.66,337561.0,1743.0,151641.0,134211.0,131887.0,964.46,9.0,783.0,693.0,681.0,4.98,68121.0,60291.0,59247.0,433.26,53361.0,52437.0,383.46,51529.0,376.82,2.7556,1967,581,3
1.0,582.0,4.0,262.0,232.0,228.0,1.6628571428571428,338724.0,2328.0,152484.0,135024.0,132696.0,967.7828571428572,16.0,1048.0,928.0,912.0,6.65142857142857,68644.0,60784.0,59736.0,435.6685714285714,53824.0,52896.0,385.7828571428572,51984.0,379.1314285714285,2.7650938775510197,1312,582,4
1.0,583.0,5.0,263.0,233.0,229.0,1.6657142857142857,339889.0,2915.0,153329.0,135839.0,133507.0,971.1114285714284,25.0,1315.0,1165.0,1145.0,8.32857142857143,69169.0,61279.0,60227.0,438.0828571428572,54289.0,53357.0,388.11142857142863,52441.0,381.44857142857137,2.7746040816326536,1381,583,5
1.0,584.0,6.0,264.0,234.0,230.0,1.6685714285714286,341056.0,3504.0,154176.0,136656.0,134320.0,974.4457142857144,36.0,1584.0,1404.0,1380.0,10.01142857142857,69696.0,61776.0,60720.0,440.5028571428571,54756.0,53820.0,390.44571428571436,52900.0,383.7714285714286,2.784130612244898,218,584,6
1.0,585.0,1.0,265.0,235.0,231.0,1.6714285714285717,342225.0,585.0,155025.0,137475.0,135135.0,977.7857142857144,1.0,265.0,235.0,231.0,1.6714285714285717,70225.0,62275.0,61215.0,442.9285714285714,55225.0,54285.0,392.78571428571433,53361.0,386.1,2.7936734693877554,1993,585,1
1.0,586.0,2.0,266.0,236.0,232.0,1.6742857142857144,343396.0,1172.0,155876.0,138296.0,135952.0,981.1314285714287,4.0,532.0,472.0,464.0,3.3485714285714288,70756.0,62776.0,61712.0,445.36,55696.0,54752.0,395.1314285714286,53824.0,388.43428571428575,2.8032326530612246,2389,586,2
1.0,587.0,3.0,267.0,237.0,233.0,1.677142857142857,344569.0,1761.0,156729.0,139119.0,136771.0,984.4828571428573,9.0,801.0,711.0,699.0,5.031428571428571,71289.0,63279.0,62211.0,447.7971428571428,56169.0,55221.0,397.48285714285714,54289.0,390.77428571428567,2.8128081632653057,2061,587,3
1.0,588.0,4.0,268.0,238.0,234.0,1.68,345744.0,2352.0,157584.0,139944.0,137592.0,987.84,16.0,1072.0,952.0,936.0,6.72,71824.0,63784.0,62712.0,450.24,56644.0,55692.0,399.84,54756.0,393.12,2.8224,2394,588,4
1.0,589.0,5.0,269.0,239.0,235.0,1.6828571428571428,346921.0,2945.0,158441.0,140771.0,138415.0,991.2028571428572,25.0,1345.0,1195.0,1175.0,8.414285714285715,72361.0,64291.0,63215.0,452.6885714285714,57121.0,56165.0,402.2028571428571,55225.0,395.4714285714286,2.8320081632653062,1579,589,5
1.0,590.0,6.0,270.0,240.0,236.0,1.6857142857142855,348100.0,3540.0,159300.0,141600.0,139240.0,994.5714285714287,36.0,1620.0,1440.0,1416.0,10.114285714285714,72900.0,64800.0,63720.0,455.1428571428572,57600.0,56640.0,404.57142857142856,55696.0,397.8285714285714,2.8416326530612244,15,590,6
1.0,591.0,1.0,271.0,241.0,237.0,1.6885714285714286,349281.0,591.0,160161.0,142431.0,140067.0,997.9457142857144,1.0,271.0,241.0,237.0,1.6885714285714286,73441.0,65311.0,64227.0,457.6028571428572,58081.0,57117.0,406.94571428571436,56169.0,400.1914285714285,2.8512734693877557,2136,591,1
1.0,592.0,2.0,272.0,242.0,238.0,1.6914285714285715,350464.0,1184.0,161024.0,143264.0,140896.0,1001.3257142857144,4.0,544.0,484.0,476.0,3.3828571428571435,73984.0,65824.0,64736.0,460.0685714285714,58564.0,57596.0,409.32571428571435,56644.0,402.56,2.860930612244898,1946,592,2
1.0,593.0,3.0,273.0,243.0,239.0,1.6942857142857144,351649.0,1779.0,161889.0,144099.0,141727.0,1004.7114285714287,9.0,819.0,729.0,717.0,5.082857142857144,74529.0,66339.0,65247.0,462.54,59049.0,58077.0,411.7114285714286,57121.0,404.93428571428575,2.870604081632653,1762,593,3
1.0,594.0,4.0,274.0,244.0,240.0,1.697142857142857,352836.0,2376.0,162756.0,144936.0,142560.0,1008.1028571428573,16.0,1096.0,976.0,960.0,6.788571428571428,75076.0,66856.0,65760.0,465.01714285714286,59536.0,58560.0,414.1028571428572,57600.0,407.31428571428563,2.8802938775510203,1342,594,4
1.0,595.0,5.0,275.0,245.0,241.0,1.7,354025.0,2975.0,163625.0,145775.0,143395.0,1011.5,25.0,1375.0,1225.0,1205.0,8.5,75625.0,67375.0,66275.0,467.5,60025.0,59045.0,416.5,58081.0,409.7,2.89,1718,595,5
1.0,596.0,6.0,276.0,246.0,242.0,1.7028571428571428,355216.0,3576.0,164496.0,146616.0,144232.0,1014.9028571428572,36.0,1656.0,1476.0,1452.0,10.217142857142855,76176.0,67896.0,66792.0,469.98857142857145,60516.0,59532.0,418.9028571428572,58564.0,412.0914285714286,2.899722448979592,256,596,6
1.0,597.0,1.0,277.0,247.0,243.0,1.7057142857142855,356409.0,597.0,165369.0,147459.0,145071.0,1018.3114285714287,1.0,277.0,247.0,243.0,1.7057142857142855,76729.0,68419.0,67311.0,472.48285714285714,61009.0,60021.0,421.3114285714285,59049.0,414.48857142857145,2.9094612244897964,2041,597,1
1.0,598.0,2.0,278.0,248.0,244.0,1.7085714285714286,357604.0,1196.0,166244.0,148304.0,145912.0,1021.7257142857144,4.0,556.0,496.0,488.0,3.4171428571428573,77284.0,68944.0,67832.0,474.98285714285714,61504.0,60512.0,423.72571428571433,59536.0,416.8914285714286,2.9192163265306124,1692,598,2
1.0,599.0,3.0,279.0,249.0,245.0,1.7114285714285715,358801.0,1797.0,167121.0,149151.0,146755.0,1025.1457142857143,9.0,837.0,747.0,735.0,5.134285714285714,77841.0,69471.0,68355.0,477.48857142857145,62001.0,61005.0,426.14571428571435,60025.0,419.3,2.9289877551020407,1867,599,3
1.0,600.0,4.0,280.0,250.0,246.0,1.7142857142857142,360000.0,2400.0,168000.0,150000.0,147600.0,1028.5714285714284,16.0,1120.0,1000.0,984.0,6.857142857142858,78400.0,70000.0,68880.0,480.0,62500.0,61500.0,428.57142857142856,60516.0,421.71428571428567,2.9387755102040813,1085,600,4
1.0,601.0,5.0,281.0,251.0,247.0,1.717142857142857,361201.0,3005.0,168881.0,150851.0,148447.0,1032.002857142857,25.0,1405.0,1255.0,1235.0,8.585714285714285,78961.0,70531.0,69407.0,482.51714285714286,63001.0,61997.0,431.0028571428571,61009.0,424.1342857142857,2.9485795918367343,1932,601,5
