r_date,date,day_of_week,brand,cnt,month,year,day
2014-12-31,676.0,3.0,2,394.0,12,2014,31
2014-12-31,676.0,3.0,3,420.0,12,2014,31
2014-12-31,676.0,3.0,4,992.0,12,2014,31
2014-12-31,676.0,3.0,5,233.0,12,2014,31
2014-12-31,676.0,3.0,6,447.0,12,2014,31
2014-12-31,676.0,3.0,7,573.0,12,2014,31
2014-12-31,676.0,3.0,8,188.0,12,2014,31
2014-12-31,676.0,3.0,9,1154.0,12,2014,31
2014-12-31,676.0,3.0,10,892.0,12,2014,31
2015-01-01,677.0,4.0,1,558.0,1,2015,1
2015-01-01,677.0,4.0,2,851.0,1,2015,1
2015-01-01,677.0,4.0,3,584.0,1,2015,1
2015-01-01,677.0,4.0,4,1254.0,1,2015,1
2015-01-01,677.0,4.0,5,550.0,1,2015,1
2015-01-01,677.0,4.0,6,564.0,1,2015,1
2015-01-01,677.0,4.0,7,801.0,1,2015,1
2015-01-01,677.0,4.0,8,468.0,1,2015,1
2015-01-01,677.0,4.0,9,1205.0,1,2015,1
2015-01-01,677.0,4.0,10,1221.0,1,2015,1
2015-01-02,678.0,5.0,1,291.0,1,2015,2
2015-01-02,678.0,5.0,2,535.0,1,2015,2
2015-01-02,678.0,5.0,3,527.0,1,2015,2
2015-01-02,678.0,5.0,4,758.0,1,2015,2
2015-01-02,678.0,5.0,5,314.0,1,2015,2
2015-01-02,678.0,5.0,6,575.0,1,2015,2
2015-01-02,678.0,5.0,7,764.0,1,2015,2
2015-01-02,678.0,5.0,8,296.0,1,2015,2
2015-01-02,678.0,5.0,9,1107.0,1,2015,2
2015-01-02,678.0,5.0,10,1223.0,1,2015,2
2015-01-03,679.0,6.0,1,33.0,1,2015,3
2015-01-03,679.0,6.0,2,176.0,1,2015,3
2015-01-03,679.0,6.0,4,439.0,1,2015,3
2015-01-03,679.0,6.0,6,82.0,1,2015,3
2015-01-03,679.0,6.0,7,68.0,1,2015,3
2015-01-03,679.0,6.0,8,67.0,1,2015,3
2015-01-03,679.0,6.0,9,146.0,1,2015,3
2015-01-03,679.0,6.0,10,82.0,1,2015,3
2015-01-05,680.0,1.0,1,476.0,1,2015,5
2015-01-05,680.0,1.0,2,619.0,1,2015,5
2015-01-05,680.0,1.0,3,693.0,1,2015,5
2015-01-05,680.0,1.0,4,795.0,1,2015,5
2015-01-05,680.0,1.0,5,228.0,1,2015,5
2015-01-05,680.0,1.0,6,494.0,1,2015,5
2015-01-05,680.0,1.0,7,273.0,1,2015,5
2015-01-05,680.0,1.0,8,242.0,1,2015,5
2015-01-05,680.0,1.0,9,1315.0,1,2015,5
2015-01-05,680.0,1.0,10,1267.0,1,2015,5
2015-01-06,681.0,2.0,1,529.0,1,2015,6
2015-01-06,681.0,2.0,2,598.0,1,2015,6
2015-01-06,681.0,2.0,3,520.0,1,2015,6
2015-01-06,681.0,2.0,4,1132.0,1,2015,6
2015-01-06,681.0,2.0,5,143.0,1,2015,6
2015-01-06,681.0,2.0,6,359.0,1,2015,6
2015-01-06,681.0,2.0,7,341.0,1,2015,6
2015-01-06,681.0,2.0,8,269.0,1,2015,6
2015-01-06,681.0,2.0,9,1953.0,1,2015,6
2015-01-06,681.0,2.0,10,628.0,1,2015,6
2015-01-07,682.0,3.0,1,309.0,1,2015,7
2015-01-07,682.0,3.0,2,525.0,1,2015,7
2015-01-07,682.0,3.0,3,453.0,1,2015,7
2015-01-07,682.0,3.0,4,539.0,1,2015,7
2015-01-07,682.0,3.0,5,267.0,1,2015,7
2015-01-07,682.0,3.0,6,294.0,1,2015,7
2015-01-07,682.0,3.0,7,191.0,1,2015,7
2015-01-07,682.0,3.0,8,157.0,1,2015,7
2015-01-07,682.0,3.0,9,1625.0,1,2015,7
2015-01-07,682.0,3.0,10,510.0,1,2015,7
2015-01-08,683.0,4.0,1,315.0,1,2015,8
2015-01-08,683.0,4.0,2,361.0,1,2015,8
2015-01-08,683.0,4.0,3,229.0,1,2015,8
2015-01-08,683.0,4.0,4,695.0,1,2015,8
2015-01-08,683.0,4.0,5,209.0,1,2015,8
2015-01-08,683.0,4.0,6,245.0,1,2015,8
2015-01-08,683.0,4.0,7,350.0,1,2015,8
2015-01-08,683.0,4.0,8,123.0,1,2015,8
2015-01-08,683.0,4.0,9,597.0,1,2015,8
2015-01-08,683.0,4.0,10,721.0,1,2015,8
2015-01-09,684.0,5.0,1,318.0,1,2015,9
2015-01-09,684.0,5.0,2,366.0,1,2015,9
2015-01-09,684.0,5.0,3,444.0,1,2015,9
2015-01-09,684.0,5.0,4,832.0,1,2015,9
2015-01-09,684.0,5.0,5,200.0,1,2015,9
2015-01-09,684.0,5.0,6,403.0,1,2015,9
2015-01-09,684.0,5.0,7,410.0,1,2015,9
2015-01-09,684.0,5.0,8,296.0,1,2015,9
2015-01-09,684.0,5.0,9,911.0,1,2015,9
2015-01-09,684.0,5.0,10,568.0,1,2015,9
2015-01-10,685.0,6.0,2,35.0,1,2015,10
2015-01-10,685.0,6.0,3,69.0,1,2015,10
2015-01-10,685.0,6.0,4,69.0,1,2015,10
2015-01-10,685.0,6.0,6,44.0,1,2015,10
2015-01-10,685.0,6.0,7,34.0,1,2015,10
2015-01-10,685.0,6.0,8,34.0,1,2015,10
2015-01-10,685.0,6.0,9,114.0,1,2015,10
2015-01-10,685.0,6.0,10,55.0,1,2015,10
2015-01-11,686.0,7.0,10,24.0,1,2015,11
2015-01-12,687.0,1.0,1,265.0,1,2015,12
2015-01-12,687.0,1.0,2,507.0,1,2015,12
2015-01-12,687.0,1.0,3,527.0,1,2015,12
2015-01-12,687.0,1.0,4,573.0,1,2015,12
2015-01-12,687.0,1.0,5,457.0,1,2015,12
2015-01-12,687.0,1.0,6,363.0,1,2015,12
2015-01-12,687.0,1.0,7,437.0,1,2015,12
2015-01-12,687.0,1.0,8,108.0,1,2015,12
2015-01-12,687.0,1.0,9,898.0,1,2015,12
2015-01-12,687.0,1.0,10,1223.0,1,2015,12
2015-01-13,688.0,2.0,1,397.0,1,2015,13
2015-01-13,688.0,2.0,2,246.0,1,2015,13
2015-01-13,688.0,2.0,3,416.0,1,2015,13
2015-01-13,688.0,2.0,4,716.0,1,2015,13
2015-01-13,688.0,2.0,5,178.0,1,2015,13
2015-01-13,688.0,2.0,6,403.0,1,2015,13
2015-01-13,688.0,2.0,7,648.0,1,2015,13
2015-01-13,688.0,2.0,8,302.0,1,2015,13
2015-01-13,688.0,2.0,9,928.0,1,2015,13
2015-01-13,688.0,2.0,10,655.0,1,2015,13
2015-01-14,689.0,3.0,1,401.0,1,2015,14
2015-01-14,689.0,3.0,2,361.0,1,2015,14
2015-01-14,689.0,3.0,3,517.0,1,2015,14
2015-01-14,689.0,3.0,4,862.0,1,2015,14
2015-01-14,689.0,3.0,5,300.0,1,2015,14
2015-01-14,689.0,3.0,6,341.0,1,2015,14
2015-01-14,689.0,3.0,7,637.0,1,2015,14
2015-01-14,689.0,3.0,8,282.0,1,2015,14
2015-01-14,689.0,3.0,9,638.0,1,2015,14
2015-01-14,689.0,3.0,10,713.0,1,2015,14
2015-01-15,690.0,4.0,1,340.0,1,2015,15
2015-01-15,690.0,4.0,2,490.0,1,2015,15
2015-01-15,690.0,4.0,3,330.0,1,2015,15
2015-01-15,690.0,4.0,4,559.0,1,2015,15
2015-01-15,690.0,4.0,5,209.0,1,2015,15
2015-01-15,690.0,4.0,6,282.0,1,2015,15
2015-01-15,690.0,4.0,7,300.0,1,2015,15
2015-01-15,690.0,4.0,8,296.0,1,2015,15
2015-01-15,690.0,4.0,9,597.0,1,2015,15
2015-01-15,690.0,4.0,10,541.0,1,2015,15
2015-01-16,691.0,5.0,1,318.0,1,2015,16
2015-01-16,691.0,5.0,2,507.0,1,2015,16
2015-01-16,691.0,5.0,3,527.0,1,2015,16
2015-01-16,691.0,5.0,4,591.0,1,2015,16
2015-01-16,691.0,5.0,5,114.0,1,2015,16
2015-01-16,691.0,5.0,6,302.0,1,2015,16
2015-01-16,691.0,5.0,7,328.0,1,2015,16
2015-01-16,691.0,5.0,8,296.0,1,2015,16
2015-01-16,691.0,5.0,9,573.0,1,2015,16
2015-01-16,691.0,5.0,10,677.0,1,2015,16
2015-01-17,692.0,6.0,1,33.0,1,2015,17
2015-01-17,692.0,6.0,2,35.0,1,2015,17
2015-01-17,692.0,6.0,4,116.0,1,2015,17
2015-01-17,692.0,6.0,5,36.0,1,2015,17
2015-01-17,692.0,6.0,6,63.0,1,2015,17
2015-01-17,692.0,6.0,7,68.0,1,2015,17
2015-01-17,692.0,6.0,9,146.0,1,2015,17
2015-01-17,692.0,6.0,10,246.0,1,2015,17
2015-01-18,693.0,7.0,10,24.0,1,2015,18
2015-01-19,694.0,1.0,1,265.0,1,2015,19
2015-01-19,694.0,1.0,2,366.0,1,2015,19
2015-01-19,694.0,1.0,3,554.0,1,2015,19
2015-01-19,694.0,1.0,4,462.0,1,2015,19
2015-01-19,694.0,1.0,5,257.0,1,2015,19
2015-01-19,694.0,1.0,6,353.0,1,2015,19
2015-01-19,694.0,1.0,7,300.0,1,2015,19
2015-01-19,694.0,1.0,8,215.0,1,2015,19
2015-01-19,694.0,1.0,9,872.0,1,2015,19
2015-01-19,694.0,1.0,10,655.0,1,2015,19
2015-01-20,695.0,2.0,1,364.0,1,2015,20
2015-01-20,695.0,2.0,2,317.0,1,2015,20
2015-01-20,695.0,2.0,3,485.0,1,2015,20
2015-01-20,695.0,2.0,4,693.0,1,2015,20
2015-01-20,695.0,2.0,5,214.0,1,2015,20
2015-01-20,695.0,2.0,6,365.0,1,2015,20
2015-01-20,695.0,2.0,7,614.0,1,2015,20
2015-01-20,695.0,2.0,8,571.0,1,2015,20
2015-01-20,695.0,2.0,9,911.0,1,2015,20
2015-01-20,695.0,2.0,10,955.0,1,2015,20
2015-01-21,696.0,3.0,1,216.0,1,2015,21
2015-01-21,696.0,3.0,2,427.0,1,2015,21
2015-01-21,696.0,3.0,3,259.0,1,2015,21
2015-01-21,696.0,3.0,4,625.0,1,2015,21
2015-01-21,696.0,3.0,5,233.0,1,2015,21
2015-01-21,696.0,3.0,6,400.0,1,2015,21
2015-01-21,696.0,3.0,7,478.0,1,2015,21
2015-01-21,696.0,3.0,8,345.0,1,2015,21
2015-01-21,696.0,3.0,9,1094.0,1,2015,21
2015-01-21,696.0,3.0,10,917.0,1,2015,21
2015-01-22,697.0,4.0,1,340.0,1,2015,22
2015-01-22,697.0,4.0,2,258.0,1,2015,22
2015-01-22,697.0,4.0,3,330.0,1,2015,22
2015-01-22,697.0,4.0,4,745.0,1,2015,22
2015-01-22,697.0,4.0,5,105.0,1,2015,22
2015-01-22,697.0,4.0,6,259.0,1,2015,22
2015-01-22,697.0,4.0,7,100.0,1,2015,22
2015-01-22,697.0,4.0,8,148.0,1,2015,22
2015-01-22,697.0,4.0,9,561.0,1,2015,22
2015-01-22,697.0,4.0,10,480.0,1,2015,22
2015-01-23,698.0,5.0,1,238.0,1,2015,23
2015-01-23,698.0,5.0,2,366.0,1,2015,23
2015-01-23,698.0,5.0,3,444.0,1,2015,23
2015-01-23,698.0,5.0,4,573.0,1,2015,23
2015-01-23,698.0,5.0,5,171.0,1,2015,23
2015-01-23,698.0,5.0,6,403.0,1,2015,23
2015-01-23,698.0,5.0,7,355.0,1,2015,23
2015-01-23,698.0,5.0,8,403.0,1,2015,23
2015-01-23,698.0,5.0,9,742.0,1,2015,23
2015-01-23,698.0,5.0,10,655.0,1,2015,23
2015-01-24,699.0,6.0,1,99.0,1,2015,24
2015-01-24,699.0,6.0,2,176.0,1,2015,24
2015-01-24,699.0,6.0,4,46.0,1,2015,24
2015-01-24,699.0,6.0,5,71.0,1,2015,24
2015-01-24,699.0,6.0,6,151.0,1,2015,24
2015-01-24,699.0,6.0,7,34.0,1,2015,24
2015-01-24,699.0,6.0,9,163.0,1,2015,24
2015-01-24,699.0,6.0,10,55.0,1,2015,24
2015-01-25,700.0,7.0,9,14.0,1,2015,25
2015-01-26,701.0,1.0,1,318.0,1,2015,26
2015-01-26,701.0,1.0,2,366.0,1,2015,26
2015-01-26,701.0,1.0,3,748.0,1,2015,26
2015-01-26,701.0,1.0,4,776.0,1,2015,26
2015-01-26,701.0,1.0,5,257.0,1,2015,26
2015-01-26,701.0,1.0,6,277.0,1,2015,26
2015-01-26,701.0,1.0,7,546.0,1,2015,26
2015-01-26,701.0,1.0,8,349.0,1,2015,26
2015-01-26,701.0,1.0,9,872.0,1,2015,26
2015-01-26,701.0,1.0,10,895.0,1,2015,26
2015-01-27,702.0,2.0,1,397.0,1,2015,27
2015-01-27,702.0,2.0,2,528.0,1,2015,27
2015-01-27,702.0,2.0,3,346.0,1,2015,27
2015-01-27,702.0,2.0,4,762.0,1,2015,27
2015-01-27,702.0,2.0,5,428.0,1,2015,27
2015-01-27,702.0,2.0,6,340.0,1,2015,27
2015-01-27,702.0,2.0,7,171.0,1,2015,27
2015-01-27,702.0,2.0,8,437.0,1,2015,27
2015-01-27,702.0,2.0,9,1090.0,1,2015,27
2015-01-27,702.0,2.0,10,601.0,1,2015,27
2015-01-28,703.0,3.0,1,309.0,1,2015,28
2015-01-28,703.0,3.0,2,295.0,1,2015,28
2015-01-28,703.0,3.0,3,582.0,1,2015,28
2015-01-28,703.0,3.0,4,1035.0,1,2015,28
2015-01-28,703.0,3.0,5,367.0,1,2015,28
2015-01-28,703.0,3.0,6,506.0,1,2015,28
2015-01-28,703.0,3.0,7,382.0,1,2015,28
2015-01-28,703.0,3.0,8,376.0,1,2015,28
2015-01-28,703.0,3.0,9,1033.0,1,2015,28
2015-01-28,703.0,3.0,10,713.0,1,2015,28
2015-01-29,704.0,4.0,1,267.0,1,2015,29
2015-01-29,704.0,4.0,2,258.0,1,2015,29
2015-01-29,704.0,4.0,3,381.0,1,2015,29
2015-01-29,704.0,4.0,4,576.0,1,2015,29
2015-01-29,704.0,4.0,5,157.0,1,2015,29
2015-01-29,704.0,4.0,6,296.0,1,2015,29
2015-01-29,704.0,4.0,7,425.0,1,2015,29
2015-01-29,704.0,4.0,8,197.0,1,2015,29
2015-01-29,704.0,4.0,9,800.0,1,2015,29
2015-01-29,704.0,4.0,10,581.0,1,2015,29
2015-01-30,705.0,5.0,1,450.0,1,2015,30
2015-01-30,705.0,5.0,2,366.0,1,2015,30
2015-01-30,705.0,5.0,3,582.0,1,2015,30
2015-01-30,705.0,5.0,4,665.0,1,2015,30
2015-01-30,705.0,5.0,5,228.0,1,2015,30
2015-01-30,705.0,5.0,6,373.0,1,2015,30
2015-01-30,705.0,5.0,7,164.0,1,2015,30
2015-01-30,705.0,5.0,8,215.0,1,2015,30
2015-01-30,705.0,5.0,9,1094.0,1,2015,30
2015-01-30,705.0,5.0,10,612.0,1,2015,30
2015-01-31,706.0,6.0,1,33.0,1,2015,31
2015-01-31,706.0,6.0,2,35.0,1,2015,31
2015-01-31,706.0,6.0,4,69.0,1,2015,31
2015-01-31,706.0,6.0,5,36.0,1,2015,31
2015-01-31,706.0,6.0,6,50.0,1,2015,31
2015-01-31,706.0,6.0,7,34.0,1,2015,31
2015-01-31,706.0,6.0,8,34.0,1,2015,31
2015-01-31,706.0,6.0,9,228.0,1,2015,31
2015-01-31,706.0,6.0,10,82.0,1,2015,31
2015-02-01,707.0,7.0,9,14.0,2,2015,1
2015-02-02,708.0,1.0,1,529.0,2,2015,2
2015-02-02,708.0,1.0,2,450.0,2,2015,2
2015-02-02,708.0,1.0,3,776.0,2,2015,2
2015-02-02,708.0,1.0,4,906.0,2,2015,2
2015-02-02,708.0,1.0,5,314.0,2,2015,2
2015-02-02,708.0,1.0,6,348.0,2,2015,2
2015-02-02,708.0,1.0,7,273.0,2,2015,2
2015-02-02,708.0,1.0,8,403.0,2,2015,2
2015-02-02,708.0,1.0,9,1419.0,2,2015,2
2015-02-02,708.0,1.0,10,1179.0,2,2015,2
2015-02-03,709.0,2.0,1,628.0,2,2015,3
2015-02-03,709.0,2.0,2,457.0,2,2015,3
2015-02-03,709.0,2.0,3,450.0,2,2015,3
2015-02-03,709.0,2.0,4,1363.0,2,2015,3
2015-02-03,709.0,2.0,5,464.0,2,2015,3
2015-02-03,709.0,2.0,6,435.0,2,2015,3
2015-02-03,709.0,2.0,7,410.0,2,2015,3
2015-02-03,709.0,2.0,8,370.0,2,2015,3
2015-02-03,709.0,2.0,9,1172.0,2,2015,3
2015-02-03,709.0,2.0,10,846.0,2,2015,3
2015-02-04,710.0,3.0,1,525.0,2,2015,4
2015-02-04,710.0,3.0,2,492.0,2,2015,4
2015-02-04,710.0,3.0,3,291.0,2,2015,4
2015-02-04,710.0,3.0,4,884.0,2,2015,4
2015-02-04,710.0,3.0,5,700.0,2,2015,4
2015-02-04,710.0,3.0,6,394.0,2,2015,4
2015-02-04,710.0,3.0,7,159.0,2,2015,4
2015-02-04,710.0,3.0,8,564.0,2,2015,4
2015-02-04,710.0,3.0,9,1063.0,2,2015,4
2015-02-04,710.0,3.0,10,688.0,2,2015,4
2015-02-05,711.0,4.0,1,461.0,2,2015,5
2015-02-05,711.0,4.0,2,258.0,2,2015,5
2015-02-05,711.0,4.0,3,559.0,2,2015,5
2015-02-05,711.0,4.0,4,762.0,2,2015,5
2015-02-05,711.0,4.0,5,340.0,2,2015,5
2015-02-05,711.0,4.0,6,356.0,2,2015,5
2015-02-05,711.0,4.0,7,300.0,2,2015,5
2015-02-05,711.0,4.0,8,345.0,2,2015,5
2015-02-05,711.0,4.0,9,943.0,2,2015,5
2015-02-05,711.0,4.0,10,921.0,2,2015,5
2015-02-06,712.0,5.0,1,609.0,2,2015,6
2015-02-06,712.0,5.0,2,478.0,2,2015,6
2015-02-06,712.0,5.0,3,416.0,2,2015,6
2015-02-06,712.0,5.0,4,813.0,2,2015,6
2015-02-06,712.0,5.0,5,571.0,2,2015,6
2015-02-06,712.0,5.0,6,318.0,2,2015,6
2015-02-06,712.0,5.0,7,382.0,2,2015,6
2015-02-06,712.0,5.0,8,215.0,2,2015,6
2015-02-06,712.0,5.0,9,1172.0,2,2015,6
2015-02-06,712.0,5.0,10,808.0,2,2015,6
2015-02-07,713.0,6.0,1,99.0,2,2015,7
2015-02-07,713.0,6.0,2,70.0,2,2015,7
2015-02-07,713.0,6.0,3,35.0,2,2015,7
2015-02-07,713.0,6.0,4,162.0,2,2015,7
2015-02-07,713.0,6.0,5,107.0,2,2015,7
2015-02-07,713.0,6.0,6,32.0,2,2015,7
2015-02-07,713.0,6.0,7,136.0,2,2015,7
2015-02-07,713.0,6.0,9,244.0,2,2015,7
2015-02-07,713.0,6.0,10,191.0,2,2015,7
2015-02-08,714.0,7.0,1,774.0,2,2015,8
2015-02-08,714.0,7.0,2,457.0,2,2015,8
2015-02-08,714.0,7.0,3,450.0,2,2015,8
2015-02-08,714.0,7.0,4,440.0,2,2015,8
2015-02-08,714.0,7.0,5,464.0,2,2015,8
2015-02-08,714.0,7.0,6,311.0,2,2015,8
2015-02-08,714.0,7.0,7,473.0,2,2015,8
2015-02-08,714.0,7.0,8,175.0,2,2015,8
2015-02-08,714.0,7.0,9,832.0,2,2015,8
2015-02-08,714.0,7.0,10,852.0,2,2015,8
2015-02-09,715.0,1.0,1,476.0,2,2015,9
2015-02-09,715.0,1.0,2,281.0,2,2015,9
2015-02-09,715.0,1.0,3,582.0,2,2015,9
2015-02-09,715.0,1.0,4,1423.0,2,2015,9
2015-02-09,715.0,1.0,5,685.0,2,2015,9
2015-02-09,715.0,1.0,6,438.0,2,2015,9
2015-02-09,715.0,1.0,7,382.0,2,2015,9
2015-02-09,715.0,1.0,8,645.0,2,2015,9
2015-02-09,715.0,1.0,9,1133.0,2,2015,9
2015-02-09,715.0,1.0,10,1245.0,2,2015,9
2015-02-10,716.0,2.0,1,132.0,2,2015,10
2015-02-10,716.0,2.0,2,317.0,2,2015,10
2015-02-10,716.0,2.0,3,243.0,2,2015,10
2015-02-10,716.0,2.0,4,485.0,2,2015,10
2015-02-10,716.0,2.0,5,214.0,2,2015,10
2015-02-10,716.0,2.0,6,126.0,2,2015,10
2015-02-10,716.0,2.0,7,68.0,2,2015,10
2015-02-10,716.0,2.0,8,370.0,2,2015,10
2015-02-10,716.0,2.0,9,505.0,2,2015,10
2015-02-10,716.0,2.0,10,737.0,2,2015,10
2015-02-11,718.0,3.0,1,710.0,2,2015,11
2015-02-11,718.0,3.0,2,525.0,2,2015,11
2015-02-11,718.0,3.0,3,356.0,2,2015,11
2015-02-11,718.0,3.0,4,970.0,2,2015,11
2015-02-11,718.0,3.0,5,733.0,2,2015,11
2015-02-11,718.0,3.0,6,447.0,2,2015,11
2015-02-11,718.0,3.0,7,159.0,2,2015,11
2015-02-11,718.0,3.0,8,314.0,2,2015,11
2015-02-11,718.0,3.0,9,1154.0,2,2015,11
2015-02-11,718.0,3.0,10,1554.0,2,2015,11
2015-02-12,719.0,4.0,1,728.0,2,2015,12
2015-02-12,719.0,4.0,2,490.0,2,2015,12
2015-02-12,719.0,4.0,3,305.0,2,2015,12
2015-02-12,719.0,4.0,4,932.0,2,2015,12
2015-02-12,719.0,4.0,5,262.0,2,2015,12
2015-02-12,719.0,4.0,6,337.0,2,2015,12
2015-02-12,719.0,4.0,7,275.0,2,2015,12
2015-02-12,719.0,4.0,8,444.0,2,2015,12
2015-02-12,719.0,4.0,9,1122.0,2,2015,12
2015-02-12,719.0,4.0,10,1121.0,2,2015,12
2015-02-13,720.0,5.0,1,953.0,2,2015,13
2015-02-13,720.0,5.0,2,422.0,2,2015,13
2015-02-13,720.0,5.0,3,416.0,2,2015,13
2015-02-13,720.0,5.0,4,702.0,2,2015,13
2015-02-13,720.0,5.0,5,171.0,2,2015,13
2015-02-13,720.0,5.0,6,343.0,2,2015,13
2015-02-13,720.0,5.0,7,546.0,2,2015,13
2015-02-13,720.0,5.0,8,296.0,2,2015,13
2015-02-13,720.0,5.0,9,937.0,2,2015,13
2015-02-13,720.0,5.0,10,917.0,2,2015,13
2015-02-14,721.0,6.0,1,331.0,2,2015,14
2015-02-14,721.0,6.0,2,387.0,2,2015,14
2015-02-14,721.0,6.0,3,208.0,2,2015,14
2015-02-14,721.0,6.0,4,416.0,2,2015,14
2015-02-14,721.0,6.0,5,71.0,2,2015,14
2015-02-14,721.0,6.0,6,151.0,2,2015,14
2015-02-14,721.0,6.0,7,68.0,2,2015,14
2015-02-14,721.0,6.0,8,134.0,2,2015,14
2015-02-14,721.0,6.0,9,423.0,2,2015,14
2015-02-14,721.0,6.0,10,519.0,2,2015,14
2015-02-15,722.0,7.0,3,30.0,2,2015,15
2015-02-15,722.0,7.0,9,14.0,2,2015,15
2015-02-16,723.0,1.0,1,900.0,2,2015,16
2015-02-16,723.0,1.0,2,478.0,2,2015,16
2015-02-16,723.0,1.0,3,360.0,2,2015,16
2015-02-16,723.0,1.0,4,758.0,2,2015,16
2015-02-16,723.0,1.0,5,371.0,2,2015,16
2015-02-16,723.0,1.0,6,403.0,2,2015,16
2015-02-16,723.0,1.0,7,464.0,2,2015,16
2015-02-16,723.0,1.0,8,188.0,2,2015,16
2015-02-16,723.0,1.0,9,1042.0,2,2015,16
2015-02-16,723.0,1.0,10,786.0,2,2015,16
2015-02-17,724.0,2.0,1,628.0,2,2015,17
2015-02-17,724.0,2.0,2,492.0,2,2015,17
2015-02-17,724.0,2.0,3,243.0,2,2015,17
2015-02-17,724.0,2.0,4,855.0,2,2015,17
2015-02-17,724.0,2.0,5,143.0,2,2015,17
2015-02-17,724.0,2.0,6,491.0,2,2015,17
2015-02-17,724.0,2.0,7,307.0,2,2015,17
2015-02-17,724.0,2.0,8,235.0,2,2015,17
2015-02-17,724.0,2.0,9,944.0,2,2015,17
2015-02-17,724.0,2.0,10,573.0,2,2015,17
2015-02-18,725.0,3.0,1,154.0,2,2015,18
2015-02-18,725.0,3.0,2,460.0,2,2015,18
2015-02-18,725.0,3.0,3,162.0,2,2015,18
2015-02-18,725.0,3.0,4,431.0,2,2015,18
2015-02-18,725.0,3.0,5,167.0,2,2015,18
2015-02-18,725.0,3.0,6,218.0,2,2015,18
2015-02-18,725.0,3.0,7,414.0,2,2015,18
2015-02-18,725.0,3.0,8,220.0,2,2015,18
2015-02-18,725.0,3.0,9,243.0,2,2015,18
2015-02-18,725.0,3.0,10,510.0,2,2015,18
2015-02-19,726.0,4.0,1,340.0,2,2015,19
2015-02-19,726.0,4.0,2,181.0,2,2015,19
2015-02-19,726.0,4.0,3,76.0,2,2015,19
2015-02-19,726.0,4.0,4,356.0,2,2015,19
2015-02-19,726.0,4.0,5,52.0,2,2015,19
2015-02-19,726.0,4.0,6,180.0,2,2015,19
2015-02-19,726.0,4.0,7,225.0,2,2015,19
2015-02-19,726.0,4.0,8,246.0,2,2015,19
2015-02-19,726.0,4.0,9,263.0,2,2015,19
2015-02-19,726.0,4.0,10,240.0,2,2015,19
2015-02-20,727.0,5.0,1,450.0,2,2015,20
2015-02-20,727.0,5.0,2,197.0,2,2015,20
2015-02-20,727.0,5.0,3,333.0,2,2015,20
2015-02-20,727.0,5.0,4,388.0,2,2015,20
2015-02-20,727.0,5.0,5,86.0,2,2015,20
2015-02-20,727.0,5.0,6,207.0,2,2015,20
2015-02-20,727.0,5.0,7,328.0,2,2015,20
2015-02-20,727.0,5.0,8,108.0,2,2015,20
2015-02-20,727.0,5.0,9,508.0,2,2015,20
2015-02-20,727.0,5.0,10,393.0,2,2015,20
2015-02-21,728.0,6.0,1,33.0,2,2015,21
2015-02-21,728.0,6.0,2,35.0,2,2015,21
2015-02-21,728.0,6.0,3,35.0,2,2015,21
2015-02-21,728.0,6.0,4,139.0,2,2015,21
2015-02-21,728.0,6.0,6,13.0,2,2015,21
2015-02-21,728.0,6.0,9,98.0,2,2015,21
2015-02-23,729.0,1.0,1,370.0,2,2015,23
2015-02-23,729.0,1.0,2,366.0,2,2015,23
2015-02-23,729.0,1.0,3,249.0,2,2015,23
2015-02-23,729.0,1.0,4,351.0,2,2015,23
2015-02-23,729.0,1.0,5,86.0,2,2015,23
2015-02-23,729.0,1.0,6,217.0,2,2015,23
2015-02-23,729.0,1.0,7,164.0,2,2015,23
2015-02-23,729.0,1.0,8,323.0,2,2015,23
2015-02-23,729.0,1.0,9,495.0,2,2015,23
2015-02-23,729.0,1.0,10,459.0,2,2015,23
2015-02-24,730.0,2.0,1,430.0,2,2015,24
2015-02-24,730.0,2.0,2,211.0,2,2015,24
2015-02-24,730.0,2.0,3,243.0,2,2015,24
2015-02-24,730.0,2.0,4,624.0,2,2015,24
2015-02-24,730.0,2.0,5,71.0,2,2015,24
2015-02-24,730.0,2.0,6,258.0,2,2015,24
2015-02-24,730.0,2.0,7,341.0,2,2015,24
2015-02-24,730.0,2.0,8,202.0,2,2015,24
2015-02-24,730.0,2.0,9,618.0,2,2015,24
2015-02-24,730.0,2.0,10,437.0,2,2015,24
2015-02-25,731.0,3.0,1,154.0,2,2015,25
2015-02-25,731.0,3.0,2,230.0,2,2015,25
2015-02-25,731.0,3.0,3,129.0,2,2015,25
2015-02-25,731.0,3.0,4,345.0,2,2015,25
2015-02-25,731.0,3.0,5,133.0,2,2015,25
2015-02-25,731.0,3.0,6,218.0,2,2015,25
2015-02-25,731.0,3.0,7,287.0,2,2015,25
2015-02-25,731.0,3.0,8,125.0,2,2015,25
2015-02-25,731.0,3.0,9,623.0,2,2015,25
2015-02-25,731.0,3.0,10,382.0,2,2015,25
2015-02-26,732.0,4.0,1,437.0,2,2015,26
2015-02-26,732.0,4.0,2,206.0,2,2015,26
2015-02-26,732.0,4.0,3,254.0,2,2015,26
2015-02-26,732.0,4.0,4,390.0,2,2015,26
2015-02-26,732.0,4.0,5,209.0,2,2015,26
2015-02-26,732.0,4.0,6,180.0,2,2015,26
2015-02-26,732.0,4.0,7,150.0,2,2015,26
