r_date,date,brand,day_of_week,month,year,day,cnt
2016-08-16,1219.0,7,1.0,8,2016,16,477
2016-08-16,1219.0,8,1.0,8,2016,16,387
2016-08-16,1219.0,9,1.0,8,2016,16,549
2016-08-16,1219.0,10,1.0,8,2016,16,472
2016-08-17,1220.0,1,2.0,8,2016,17,442
2016-08-17,1220.0,2,2.0,8,2016,17,326
2016-08-17,1220.0,3,2.0,8,2016,17,570
2016-08-17,1220.0,4,2.0,8,2016,17,380
2016-08-17,1220.0,5,2.0,8,2016,17,661
2016-08-17,1220.0,6,2.0,8,2016,17,577
2016-08-17,1220.0,7,2.0,8,2016,17,562
2016-08-17,1220.0,8,2.0,8,2016,17,553
2016-08-17,1220.0,9,2.0,8,2016,17,569
2016-08-17,1220.0,10,2.0,8,2016,17,477
2016-08-18,1221.0,1,3.0,8,2016,18,476
2016-08-18,1221.0,2,3.0,8,2016,18,101
2016-08-18,1221.0,3,3.0,8,2016,18,266
2016-08-18,1221.0,4,3.0,8,2016,18,377
2016-08-18,1221.0,5,3.0,8,2016,18,377
2016-08-18,1221.0,6,3.0,8,2016,18,206
2016-08-18,1221.0,7,3.0,8,2016,18,229
2016-08-18,1221.0,8,3.0,8,2016,18,355
2016-08-18,1221.0,9,3.0,8,2016,18,422
2016-08-18,1221.0,10,3.0,8,2016,18,472
2016-08-19,1222.0,1,4.0,8,2016,19,424
2016-08-19,1222.0,2,4.0,8,2016,19,265
2016-08-19,1222.0,3,4.0,8,2016,19,183
2016-08-19,1222.0,4,4.0,8,2016,19,209
2016-08-19,1222.0,5,4.0,8,2016,19,485
2016-08-19,1222.0,6,4.0,8,2016,19,428
2016-08-19,1222.0,7,4.0,8,2016,19,360
2016-08-19,1222.0,8,4.0,8,2016,19,355
2016-08-19,1222.0,9,4.0,8,2016,19,491
2016-08-19,1222.0,10,4.0,8,2016,19,227
2016-08-20,1223.0,1,5.0,8,2016,20,272
2016-08-20,1223.0,2,5.0,8,2016,20,145
2016-08-20,1223.0,3,5.0,8,2016,20,114
2016-08-20,1223.0,4,5.0,8,2016,20,247
2016-08-20,1223.0,5,5.0,8,2016,20,441
2016-08-20,1223.0,6,5.0,8,2016,20,295
2016-08-20,1223.0,7,5.0,8,2016,20,225
2016-08-20,1223.0,8,5.0,8,2016,20,276
2016-08-20,1223.0,9,5.0,8,2016,20,562
2016-08-20,1223.0,10,5.0,8,2016,20,202
2016-08-21,1224.0,1,6.0,8,2016,21,34
2016-08-21,1224.0,2,6.0,8,2016,21,109
2016-08-21,1224.0,3,6.0,8,2016,21,107
2016-08-21,1224.0,4,6.0,8,2016,21,95
2016-08-21,1224.0,5,6.0,8,2016,21,220
2016-08-21,1224.0,6,6.0,8,2016,21,97
2016-08-21,1224.0,7,6.0,8,2016,21,246
2016-08-21,1224.0,8,6.0,8,2016,21,242
2016-08-21,1224.0,9,6.0,8,2016,21,134
2016-08-21,1224.0,10,6.0,8,2016,21,112
2016-08-23,1225.0,1,1.0,8,2016,23,381
2016-08-23,1225.0,2,1.0,8,2016,23,203
2016-08-23,1225.0,3,1.0,8,2016,23,371
2016-08-23,1225.0,4,1.0,8,2016,23,437
2016-08-23,1225.0,5,1.0,8,2016,23,676
2016-08-23,1225.0,6,1.0,8,2016,23,368
2016-08-23,1225.0,7,1.0,8,2016,23,505
2016-08-23,1225.0,8,1.0,8,2016,23,636
2016-08-23,1225.0,9,1.0,8,2016,23,603
2016-08-23,1225.0,10,1.0,8,2016,23,517
2016-08-24,1226.0,1,2.0,8,2016,24,340
2016-08-24,1226.0,2,2.0,8,2016,24,470
2016-08-24,1226.0,3,2.0,8,2016,24,392
2016-08-24,1226.0,4,2.0,8,2016,24,594
2016-08-24,1226.0,5,2.0,8,2016,24,808
2016-08-24,1226.0,6,2.0,8,2016,24,531
2016-08-24,1226.0,7,2.0,8,2016,24,562
2016-08-24,1226.0,8,2.0,8,2016,24,864
2016-08-24,1226.0,9,2.0,8,2016,24,603
2016-08-24,1226.0,10,2.0,8,2016,24,534
2016-08-25,1227.0,1,3.0,8,2016,25,286
2016-08-25,1227.0,2,3.0,8,2016,25,236
2016-08-25,1227.0,3,3.0,8,2016,25,333
2016-08-25,1227.0,4,3.0,8,2016,25,421
2016-08-25,1227.0,5,3.0,8,2016,25,685
2016-08-25,1227.0,6,3.0,8,2016,25,333
2016-08-25,1227.0,7,3.0,8,2016,25,491
2016-08-25,1227.0,8,3.0,8,2016,25,677
2016-08-25,1227.0,9,3.0,8,2016,25,641
2016-08-25,1227.0,10,3.0,8,2016,25,419
2016-08-26,1228.0,5,4.0,8,2016,26,27
2016-08-26,1228.0,9,4.0,8,2016,26,12
2016-08-26,1228.0,10,4.0,8,2016,26,21
2016-08-27,1229.0,6,6.0,8,2016,27,6
2016-08-27,1229.0,10,6.0,8,2016,27,28
2016-08-28,1230.0,1,7.0,8,2016,28,413
2016-08-28,1230.0,2,7.0,8,2016,28,439
2016-08-28,1230.0,3,7.0,8,2016,28,247
2016-08-28,1230.0,4,7.0,8,2016,28,680
2016-08-28,1230.0,5,7.0,8,2016,28,636
2016-08-28,1230.0,6,7.0,8,2016,28,331
2016-08-28,1230.0,7,7.0,8,2016,28,365
2016-08-28,1230.0,8,7.0,8,2016,28,1288
2016-08-28,1230.0,9,7.0,8,2016,28,1117
2016-08-28,1230.0,10,7.0,8,2016,28,681
2016-08-29,1231.0,1,1.0,8,2016,29,517
2016-08-29,1231.0,2,1.0,8,2016,29,521
2016-08-29,1231.0,3,1.0,8,2016,29,570
2016-08-29,1231.0,4,1.0,8,2016,29,418
2016-08-29,1231.0,5,1.0,8,2016,29,529
2016-08-29,1231.0,6,1.0,8,2016,29,415
2016-08-29,1231.0,7,1.0,8,2016,29,253
2016-08-29,1231.0,8,1.0,8,2016,29,1051
2016-08-29,1231.0,9,1.0,8,2016,29,884
2016-08-29,1231.0,10,1.0,8,2016,29,314
2016-08-30,1232.0,1,2.0,8,2016,30,680
2016-08-30,1232.0,2,2.0,8,2016,30,760
2016-08-30,1232.0,3,2.0,8,2016,30,677
2016-08-30,1232.0,4,2.0,8,2016,30,737
2016-08-30,1232.0,5,2.0,8,2016,30,808
2016-08-30,1232.0,6,2.0,8,2016,30,765
2016-08-30,1232.0,7,2.0,8,2016,30,702
2016-08-30,1232.0,8,2.0,8,2016,30,1279
2016-08-30,1232.0,9,2.0,8,2016,30,1707
2016-08-30,1232.0,10,2.0,8,2016,30,786
2016-08-31,1233.0,1,3.0,8,2016,31,540
2016-08-31,1233.0,2,3.0,8,2016,31,507
2016-08-31,1233.0,3,3.0,8,2016,31,333
2016-08-31,1233.0,4,3.0,8,2016,31,621
2016-08-31,1233.0,5,3.0,8,2016,31,1474
2016-08-31,1233.0,6,3.0,8,2016,31,520
2016-08-31,1233.0,7,3.0,8,2016,31,655
2016-08-31,1233.0,8,3.0,8,2016,31,1064
2016-08-31,1233.0,9,3.0,8,2016,31,1141
2016-08-31,1233.0,10,3.0,8,2016,31,865
2016-09-01,1234.0,1,4.0,9,2016,1,299
2016-09-01,1234.0,2,4.0,9,2016,1,159
2016-09-01,1234.0,3,4.0,9,2016,1,157
2016-09-01,1234.0,4,4.0,9,2016,1,139
2016-09-01,1234.0,5,4.0,9,2016,1,458
2016-09-01,1234.0,6,4.0,9,2016,1,190
2016-09-01,1234.0,7,4.0,9,2016,1,309
2016-09-01,1234.0,8,4.0,9,2016,1,532
2016-09-01,1234.0,9,4.0,9,2016,1,442
2016-09-01,1234.0,10,4.0,9,2016,1,103
2016-09-02,1235.0,1,5.0,9,2016,2,82
2016-09-02,1235.0,2,5.0,9,2016,2,289
2016-09-02,1235.0,4,5.0,9,2016,2,190
2016-09-02,1235.0,5,5.0,9,2016,2,147
2016-09-02,1235.0,6,5.0,9,2016,2,83
2016-09-02,1235.0,7,5.0,9,2016,2,140
2016-09-02,1235.0,8,5.0,9,2016,2,276
2016-09-02,1235.0,9,5.0,9,2016,2,134
2016-09-02,1235.0,10,5.0,9,2016,2,180
2016-09-03,1236.0,1,6.0,9,2016,3,34
2016-09-03,1236.0,2,6.0,9,2016,3,72
2016-09-03,1236.0,4,6.0,9,2016,3,24
2016-09-03,1236.0,5,6.0,9,2016,3,37
2016-09-03,1236.0,6,6.0,9,2016,3,39
2016-09-03,1236.0,9,6.0,9,2016,3,67
2016-09-05,1237.0,1,1.0,9,2016,5,82
2016-09-05,1237.0,2,1.0,9,2016,5,87
2016-09-05,1237.0,3,1.0,9,2016,5,86
2016-09-05,1237.0,4,1.0,9,2016,5,95
2016-09-05,1237.0,5,1.0,9,2016,5,88
2016-09-05,1237.0,6,1.0,9,2016,5,47
2016-09-05,1237.0,7,1.0,9,2016,5,84
2016-09-05,1237.0,8,1.0,9,2016,5,83
2016-09-05,1237.0,9,1.0,9,2016,5,121
2016-09-05,1237.0,10,1.0,9,2016,5,112
2016-09-06,1238.0,2,2.0,9,2016,6,109
2016-09-06,1238.0,3,2.0,9,2016,6,107
2016-09-06,1238.0,4,2.0,9,2016,6,95
2016-09-06,1238.0,5,2.0,9,2016,6,184
2016-09-06,1238.0,6,2.0,9,2016,6,65
2016-09-06,1238.0,7,2.0,9,2016,6,105
2016-09-06,1238.0,9,2.0,9,2016,6,117
2016-09-06,1238.0,10,2.0,9,2016,6,28
2016-09-07,1239.0,1,3.0,9,2016,7,32
2016-09-07,1239.0,2,3.0,9,2016,7,101
2016-09-07,1239.0,3,3.0,9,2016,7,67
2016-09-07,1239.0,4,3.0,9,2016,7,44
2016-09-07,1239.0,6,3.0,9,2016,7,54
2016-09-07,1239.0,7,3.0,9,2016,7,66
2016-09-07,1239.0,8,3.0,9,2016,7,65
2016-09-07,1239.0,9,3.0,9,2016,7,109
2016-09-07,1239.0,10,3.0,9,2016,7,52
2016-09-08,1240.0,1,4.0,9,2016,8,25
2016-09-08,1240.0,2,4.0,9,2016,8,53
2016-09-08,1240.0,3,4.0,9,2016,8,26
2016-09-08,1240.0,4,4.0,9,2016,8,17
2016-09-08,1240.0,6,4.0,9,2016,8,29
2016-09-08,1240.0,7,4.0,9,2016,8,103
2016-09-08,1240.0,8,4.0,9,2016,8,51
2016-09-08,1240.0,9,4.0,9,2016,8,37
2016-09-08,1240.0,10,4.0,9,2016,8,21
2016-09-09,1241.0,1,5.0,9,2016,9,54
2016-09-09,1241.0,2,5.0,9,2016,9,116
2016-09-09,1241.0,3,5.0,9,2016,9,86
2016-09-09,1241.0,4,5.0,9,2016,9,19
2016-09-09,1241.0,6,5.0,9,2016,9,21
2016-09-09,1241.0,9,5.0,9,2016,9,80
2016-09-13,1242.0,1,2.0,9,2016,13,34
2016-09-13,1242.0,5,2.0,9,2016,13,37
2016-09-13,1242.0,6,2.0,9,2016,13,13
2016-09-13,1242.0,9,2.0,9,2016,13,17
2016-09-14,1243.0,6,3.0,9,2016,14,12
2016-09-14,1243.0,8,3.0,9,2016,14,32
2016-09-14,1243.0,9,3.0,9,2016,14,47
2016-09-14,1243.0,10,3.0,9,2016,14,26
2016-09-15,1244.0,2,4.0,9,2016,15,27
2016-09-15,1244.0,3,4.0,9,2016,15,78
2016-09-15,1244.0,4,4.0,9,2016,15,70
2016-09-15,1244.0,6,4.0,9,2016,15,19
2016-09-15,1244.0,8,4.0,9,2016,15,25
2016-09-15,1244.0,10,4.0,9,2016,15,41
2016-09-16,1245.0,2,5.0,9,2016,16,29
2016-09-16,1245.0,4,5.0,9,2016,16,95
2016-09-16,1245.0,6,5.0,9,2016,16,26
2016-09-16,1245.0,8,5.0,9,2016,16,83
2016-09-16,1245.0,9,5.0,9,2016,16,13
2016-09-16,1245.0,10,5.0,9,2016,16,90
2016-09-17,1246.0,1,6.0,9,2016,17,1021
2016-09-17,1246.0,2,6.0,9,2016,17,760
2016-09-17,1246.0,3,6.0,9,2016,17,748
2016-09-17,1246.0,4,6.0,9,2016,17,998
2016-09-17,1246.0,5,6.0,9,2016,17,1689
2016-09-17,1246.0,6,6.0,9,2016,17,706
2016-09-17,1246.0,7,6.0,9,2016,17,456
2016-09-17,1246.0,8,6.0,9,2016,17,1659
2016-09-17,1246.0,9,6.0,9,2016,17,1071
2016-09-17,1246.0,10,6.0,9,2016,17,1123
2016-09-18,1247.0,1,7.0,9,2016,18,649
2016-09-18,1247.0,2,7.0,9,2016,18,251
2016-09-18,1247.0,3,7.0,9,2016,18,432
2016-09-18,1247.0,4,7.0,9,2016,18,659
2016-09-18,1247.0,5,7.0,9,2016,18,955
2016-09-18,1247.0,6,7.0,9,2016,18,314
2016-09-18,1247.0,7,7.0,9,2016,18,426
2016-09-18,1247.0,8,7.0,9,2016,18,779
2016-09-18,1247.0,9,7.0,9,2016,18,798
2016-09-18,1247.0,10,7.0,9,2016,18,389
2016-09-19,1248.0,1,1.0,9,2016,19,708
2016-09-19,1248.0,2,1.0,9,2016,19,637
2016-09-19,1248.0,3,1.0,9,2016,19,342
2016-09-19,1248.0,4,1.0,9,2016,19,684
2016-09-19,1248.0,5,1.0,9,2016,19,1087
2016-09-19,1248.0,6,1.0,9,2016,19,399
2016-09-19,1248.0,7,1.0,9,2016,19,590
2016-09-19,1248.0,8,1.0,9,2016,19,1023
2016-09-19,1248.0,9,1.0,9,2016,19,937
2016-09-19,1248.0,10,1.0,9,2016,19,539
2016-09-20,1249.0,1,2.0,9,2016,20,680
2016-09-20,1249.0,2,2.0,9,2016,20,832
2016-09-20,1249.0,3,2.0,9,2016,20,570
2016-09-20,1249.0,4,2.0,9,2016,20,618
2016-09-20,1249.0,5,2.0,9,2016,20,698
2016-09-20,1249.0,6,2.0,9,2016,20,544
2016-09-20,1249.0,7,2.0,9,2016,20,562
2016-09-20,1249.0,8,2.0,9,2016,20,1140
2016-09-20,1249.0,9,2.0,9,2016,20,1004
2016-09-20,1249.0,10,2.0,9,2016,20,618
