0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,date,day_of_week,brand
1.0,1480.0,1.0,5.0,5.0,2017.0,27.0,2190400.0,1480.0,7400.0,7400.0,2985160.0,39960.0,1.0,5.0,5.0,2017.0,27.0,25.0,25.0,10085.0,135.0,25.0,10085.0,135.0,4068289.0,54459.0,729.0,1480.0,5.0,1
1.0,1480.0,2.0,5.0,5.0,2017.0,27.0,2190400.0,2960.0,7400.0,7400.0,2985160.0,39960.0,4.0,10.0,10.0,4034.0,54.0,25.0,25.0,10085.0,135.0,25.0,10085.0,135.0,4068289.0,54459.0,729.0,1480.0,5.0,2
1.0,1480.0,3.0,5.0,5.0,2017.0,27.0,2190400.0,4440.0,7400.0,7400.0,2985160.0,39960.0,9.0,15.0,15.0,6051.0,81.0,25.0,25.0,10085.0,135.0,25.0,10085.0,135.0,4068289.0,54459.0,729.0,1480.0,5.0,3
1.0,1480.0,4.0,5.0,5.0,2017.0,27.0,2190400.0,5920.0,7400.0,7400.0,2985160.0,39960.0,16.0,20.0,20.0,8068.0,108.0,25.0,25.0,10085.0,135.0,25.0,10085.0,135.0,4068289.0,54459.0,729.0,1480.0,5.0,4
1.0,1480.0,5.0,5.0,5.0,2017.0,27.0,2190400.0,7400.0,7400.0,7400.0,2985160.0,39960.0,25.0,25.0,25.0,10085.0,135.0,25.0,25.0,10085.0,135.0,25.0,10085.0,135.0,4068289.0,54459.0,729.0,1480.0,5.0,5
1.0,1480.0,6.0,5.0,5.0,2017.0,27.0,2190400.0,8880.0,7400.0,7400.0,2985160.0,39960.0,36.0,30.0,30.0,12102.0,162.0,25.0,25.0,10085.0,135.0,25.0,10085.0,135.0,4068289.0,54459.0,729.0,1480.0,5.0,6
1.0,1480.0,7.0,5.0,5.0,2017.0,27.0,2190400.0,10360.0,7400.0,7400.0,2985160.0,39960.0,49.0,35.0,35.0,14119.0,189.0,25.0,25.0,10085.0,135.0,25.0,10085.0,135.0,4068289.0,54459.0,729.0,1480.0,5.0,7
1.0,1480.0,8.0,5.0,5.0,2017.0,27.0,2190400.0,11840.0,7400.0,7400.0,2985160.0,39960.0,64.0,40.0,40.0,16136.0,216.0,25.0,25.0,10085.0,135.0,25.0,10085.0,135.0,4068289.0,54459.0,729.0,1480.0,5.0,8
1.0,1480.0,9.0,5.0,5.0,2017.0,27.0,2190400.0,13320.0,7400.0,7400.0,2985160.0,39960.0,81.0,45.0,45.0,18153.0,243.0,25.0,25.0,10085.0,135.0,25.0,10085.0,135.0,4068289.0,54459.0,729.0,1480.0,5.0,9
1.0,1480.0,10.0,5.0,5.0,2017.0,27.0,2190400.0,14800.0,7400.0,7400.0,2985160.0,39960.0,100.0,50.0,50.0,20170.0,270.0,25.0,25.0,10085.0,135.0,25.0,10085.0,135.0,4068289.0,54459.0,729.0,1480.0,5.0,10
1.0,1481.0,1.0,6.0,5.0,2017.0,28.0,2193361.0,1481.0,8886.0,7405.0,2987177.0,41468.0,1.0,6.0,5.0,2017.0,28.0,36.0,30.0,12102.0,168.0,25.0,10085.0,140.0,4068289.0,56476.0,784.0,1481.0,6.0,1
1.0,1481.0,2.0,6.0,5.0,2017.0,28.0,2193361.0,2962.0,8886.0,7405.0,2987177.0,41468.0,4.0,12.0,10.0,4034.0,56.0,36.0,30.0,12102.0,168.0,25.0,10085.0,140.0,4068289.0,56476.0,784.0,1481.0,6.0,2
1.0,1481.0,3.0,6.0,5.0,2017.0,28.0,2193361.0,4443.0,8886.0,7405.0,2987177.0,41468.0,9.0,18.0,15.0,6051.0,84.0,36.0,30.0,12102.0,168.0,25.0,10085.0,140.0,4068289.0,56476.0,784.0,1481.0,6.0,3
1.0,1481.0,4.0,6.0,5.0,2017.0,28.0,2193361.0,5924.0,8886.0,7405.0,2987177.0,41468.0,16.0,24.0,20.0,8068.0,112.0,36.0,30.0,12102.0,168.0,25.0,10085.0,140.0,4068289.0,56476.0,784.0,1481.0,6.0,4
1.0,1481.0,5.0,6.0,5.0,2017.0,28.0,2193361.0,7405.0,8886.0,7405.0,2987177.0,41468.0,25.0,30.0,25.0,10085.0,140.0,36.0,30.0,12102.0,168.0,25.0,10085.0,140.0,4068289.0,56476.0,784.0,1481.0,6.0,5
1.0,1481.0,6.0,6.0,5.0,2017.0,28.0,2193361.0,8886.0,8886.0,7405.0,2987177.0,41468.0,36.0,36.0,30.0,12102.0,168.0,36.0,30.0,12102.0,168.0,25.0,10085.0,140.0,4068289.0,56476.0,784.0,1481.0,6.0,6
1.0,1481.0,7.0,6.0,5.0,2017.0,28.0,2193361.0,10367.0,8886.0,7405.0,2987177.0,41468.0,49.0,42.0,35.0,14119.0,196.0,36.0,30.0,12102.0,168.0,25.0,10085.0,140.0,4068289.0,56476.0,784.0,1481.0,6.0,7
1.0,1481.0,8.0,6.0,5.0,2017.0,28.0,2193361.0,11848.0,8886.0,7405.0,2987177.0,41468.0,64.0,48.0,40.0,16136.0,224.0,36.0,30.0,12102.0,168.0,25.0,10085.0,140.0,4068289.0,56476.0,784.0,1481.0,6.0,8
1.0,1481.0,9.0,6.0,5.0,2017.0,28.0,2193361.0,13329.0,8886.0,7405.0,2987177.0,41468.0,81.0,54.0,45.0,18153.0,252.0,36.0,30.0,12102.0,168.0,25.0,10085.0,140.0,4068289.0,56476.0,784.0,1481.0,6.0,9
1.0,1481.0,10.0,6.0,5.0,2017.0,28.0,2193361.0,14810.0,8886.0,7405.0,2987177.0,41468.0,100.0,60.0,50.0,20170.0,280.0,36.0,30.0,12102.0,168.0,25.0,10085.0,140.0,4068289.0,56476.0,784.0,1481.0,6.0,10
1.0,1482.0,1.0,7.0,5.0,2017.0,29.0,2196324.0,1482.0,10374.0,7410.0,2989194.0,42978.0,1.0,7.0,5.0,2017.0,29.0,49.0,35.0,14119.0,203.0,25.0,10085.0,145.0,4068289.0,58493.0,841.0,1482.0,7.0,1
1.0,1482.0,2.0,7.0,5.0,2017.0,29.0,2196324.0,2964.0,10374.0,7410.0,2989194.0,42978.0,4.0,14.0,10.0,4034.0,58.0,49.0,35.0,14119.0,203.0,25.0,10085.0,145.0,4068289.0,58493.0,841.0,1482.0,7.0,2
1.0,1482.0,4.0,7.0,5.0,2017.0,29.0,2196324.0,5928.0,10374.0,7410.0,2989194.0,42978.0,16.0,28.0,20.0,8068.0,116.0,49.0,35.0,14119.0,203.0,25.0,10085.0,145.0,4068289.0,58493.0,841.0,1482.0,7.0,4
1.0,1482.0,8.0,7.0,5.0,2017.0,29.0,2196324.0,11856.0,10374.0,7410.0,2989194.0,42978.0,64.0,56.0,40.0,16136.0,232.0,49.0,35.0,14119.0,203.0,25.0,10085.0,145.0,4068289.0,58493.0,841.0,1482.0,7.0,8
1.0,1482.0,9.0,7.0,5.0,2017.0,29.0,2196324.0,13338.0,10374.0,7410.0,2989194.0,42978.0,81.0,63.0,45.0,18153.0,261.0,49.0,35.0,14119.0,203.0,25.0,10085.0,145.0,4068289.0,58493.0,841.0,1482.0,7.0,9
1.0,1483.0,1.0,1.0,5.0,2017.0,30.0,2199289.0,1483.0,1483.0,7415.0,2991211.0,44490.0,1.0,1.0,5.0,2017.0,30.0,1.0,5.0,2017.0,30.0,25.0,10085.0,150.0,4068289.0,60510.0,900.0,1483.0,1.0,1
1.0,1483.0,2.0,1.0,5.0,2017.0,30.0,2199289.0,2966.0,1483.0,7415.0,2991211.0,44490.0,4.0,2.0,10.0,4034.0,60.0,1.0,5.0,2017.0,30.0,25.0,10085.0,150.0,4068289.0,60510.0,900.0,1483.0,1.0,2
1.0,1483.0,3.0,1.0,5.0,2017.0,30.0,2199289.0,4449.0,1483.0,7415.0,2991211.0,44490.0,9.0,3.0,15.0,6051.0,90.0,1.0,5.0,2017.0,30.0,25.0,10085.0,150.0,4068289.0,60510.0,900.0,1483.0,1.0,3
1.0,1483.0,4.0,1.0,5.0,2017.0,30.0,2199289.0,5932.0,1483.0,7415.0,2991211.0,44490.0,16.0,4.0,20.0,8068.0,120.0,1.0,5.0,2017.0,30.0,25.0,10085.0,150.0,4068289.0,60510.0,900.0,1483.0,1.0,4
1.0,1483.0,5.0,1.0,5.0,2017.0,30.0,2199289.0,7415.0,1483.0,7415.0,2991211.0,44490.0,25.0,5.0,25.0,10085.0,150.0,1.0,5.0,2017.0,30.0,25.0,10085.0,150.0,4068289.0,60510.0,900.0,1483.0,1.0,5
1.0,1483.0,6.0,1.0,5.0,2017.0,30.0,2199289.0,8898.0,1483.0,7415.0,2991211.0,44490.0,36.0,6.0,30.0,12102.0,180.0,1.0,5.0,2017.0,30.0,25.0,10085.0,150.0,4068289.0,60510.0,900.0,1483.0,1.0,6
1.0,1483.0,7.0,1.0,5.0,2017.0,30.0,2199289.0,10381.0,1483.0,7415.0,2991211.0,44490.0,49.0,7.0,35.0,14119.0,210.0,1.0,5.0,2017.0,30.0,25.0,10085.0,150.0,4068289.0,60510.0,900.0,1483.0,1.0,7
1.0,1483.0,8.0,1.0,5.0,2017.0,30.0,2199289.0,11864.0,1483.0,7415.0,2991211.0,44490.0,64.0,8.0,40.0,16136.0,240.0,1.0,5.0,2017.0,30.0,25.0,10085.0,150.0,4068289.0,60510.0,900.0,1483.0,1.0,8
1.0,1483.0,9.0,1.0,5.0,2017.0,30.0,2199289.0,13347.0,1483.0,7415.0,2991211.0,44490.0,81.0,9.0,45.0,18153.0,270.0,1.0,5.0,2017.0,30.0,25.0,10085.0,150.0,4068289.0,60510.0,900.0,1483.0,1.0,9
1.0,1483.0,10.0,1.0,5.0,2017.0,30.0,2199289.0,14830.0,1483.0,7415.0,2991211.0,44490.0,100.0,10.0,50.0,20170.0,300.0,1.0,5.0,2017.0,30.0,25.0,10085.0,150.0,4068289.0,60510.0,900.0,1483.0,1.0,10
1.0,1484.0,1.0,2.0,5.0,2017.0,31.0,2202256.0,1484.0,2968.0,7420.0,2993228.0,46004.0,1.0,2.0,5.0,2017.0,31.0,4.0,10.0,4034.0,62.0,25.0,10085.0,155.0,4068289.0,62527.0,961.0,1484.0,2.0,1
1.0,1484.0,2.0,2.0,5.0,2017.0,31.0,2202256.0,2968.0,2968.0,7420.0,2993228.0,46004.0,4.0,4.0,10.0,4034.0,62.0,4.0,10.0,4034.0,62.0,25.0,10085.0,155.0,4068289.0,62527.0,961.0,1484.0,2.0,2
1.0,1484.0,3.0,2.0,5.0,2017.0,31.0,2202256.0,4452.0,2968.0,7420.0,2993228.0,46004.0,9.0,6.0,15.0,6051.0,93.0,4.0,10.0,4034.0,62.0,25.0,10085.0,155.0,4068289.0,62527.0,961.0,1484.0,2.0,3
1.0,1484.0,4.0,2.0,5.0,2017.0,31.0,2202256.0,5936.0,2968.0,7420.0,2993228.0,46004.0,16.0,8.0,20.0,8068.0,124.0,4.0,10.0,4034.0,62.0,25.0,10085.0,155.0,4068289.0,62527.0,961.0,1484.0,2.0,4
1.0,1484.0,5.0,2.0,5.0,2017.0,31.0,2202256.0,7420.0,2968.0,7420.0,2993228.0,46004.0,25.0,10.0,25.0,10085.0,155.0,4.0,10.0,4034.0,62.0,25.0,10085.0,155.0,4068289.0,62527.0,961.0,1484.0,2.0,5
1.0,1484.0,6.0,2.0,5.0,2017.0,31.0,2202256.0,8904.0,2968.0,7420.0,2993228.0,46004.0,36.0,12.0,30.0,12102.0,186.0,4.0,10.0,4034.0,62.0,25.0,10085.0,155.0,4068289.0,62527.0,961.0,1484.0,2.0,6
1.0,1484.0,7.0,2.0,5.0,2017.0,31.0,2202256.0,10388.0,2968.0,7420.0,2993228.0,46004.0,49.0,14.0,35.0,14119.0,217.0,4.0,10.0,4034.0,62.0,25.0,10085.0,155.0,4068289.0,62527.0,961.0,1484.0,2.0,7
1.0,1484.0,8.0,2.0,5.0,2017.0,31.0,2202256.0,11872.0,2968.0,7420.0,2993228.0,46004.0,64.0,16.0,40.0,16136.0,248.0,4.0,10.0,4034.0,62.0,25.0,10085.0,155.0,4068289.0,62527.0,961.0,1484.0,2.0,8
1.0,1484.0,9.0,2.0,5.0,2017.0,31.0,2202256.0,13356.0,2968.0,7420.0,2993228.0,46004.0,81.0,18.0,45.0,18153.0,279.0,4.0,10.0,4034.0,62.0,25.0,10085.0,155.0,4068289.0,62527.0,961.0,1484.0,2.0,9
1.0,1484.0,10.0,2.0,5.0,2017.0,31.0,2202256.0,14840.0,2968.0,7420.0,2993228.0,46004.0,100.0,20.0,50.0,20170.0,310.0,4.0,10.0,4034.0,62.0,25.0,10085.0,155.0,4068289.0,62527.0,961.0,1484.0,2.0,10
1.0,1485.0,1.0,3.0,6.0,2017.0,1.0,2205225.0,1485.0,4455.0,8910.0,2995245.0,1485.0,1.0,3.0,6.0,2017.0,1.0,9.0,18.0,6051.0,3.0,36.0,12102.0,6.0,4068289.0,2017.0,1.0,1485.0,3.0,1
1.0,1485.0,2.0,3.0,6.0,2017.0,1.0,2205225.0,2970.0,4455.0,8910.0,2995245.0,1485.0,4.0,6.0,12.0,4034.0,2.0,9.0,18.0,6051.0,3.0,36.0,12102.0,6.0,4068289.0,2017.0,1.0,1485.0,3.0,2
1.0,1485.0,3.0,3.0,6.0,2017.0,1.0,2205225.0,4455.0,4455.0,8910.0,2995245.0,1485.0,9.0,9.0,18.0,6051.0,3.0,9.0,18.0,6051.0,3.0,36.0,12102.0,6.0,4068289.0,2017.0,1.0,1485.0,3.0,3
1.0,1485.0,4.0,3.0,6.0,2017.0,1.0,2205225.0,5940.0,4455.0,8910.0,2995245.0,1485.0,16.0,12.0,24.0,8068.0,4.0,9.0,18.0,6051.0,3.0,36.0,12102.0,6.0,4068289.0,2017.0,1.0,1485.0,3.0,4
1.0,1485.0,5.0,3.0,6.0,2017.0,1.0,2205225.0,7425.0,4455.0,8910.0,2995245.0,1485.0,25.0,15.0,30.0,10085.0,5.0,9.0,18.0,6051.0,3.0,36.0,12102.0,6.0,4068289.0,2017.0,1.0,1485.0,3.0,5
1.0,1485.0,6.0,3.0,6.0,2017.0,1.0,2205225.0,8910.0,4455.0,8910.0,2995245.0,1485.0,36.0,18.0,36.0,12102.0,6.0,9.0,18.0,6051.0,3.0,36.0,12102.0,6.0,4068289.0,2017.0,1.0,1485.0,3.0,6
1.0,1485.0,7.0,3.0,6.0,2017.0,1.0,2205225.0,10395.0,4455.0,8910.0,2995245.0,1485.0,49.0,21.0,42.0,14119.0,7.0,9.0,18.0,6051.0,3.0,36.0,12102.0,6.0,4068289.0,2017.0,1.0,1485.0,3.0,7
1.0,1485.0,8.0,3.0,6.0,2017.0,1.0,2205225.0,11880.0,4455.0,8910.0,2995245.0,1485.0,64.0,24.0,48.0,16136.0,8.0,9.0,18.0,6051.0,3.0,36.0,12102.0,6.0,4068289.0,2017.0,1.0,1485.0,3.0,8
1.0,1485.0,9.0,3.0,6.0,2017.0,1.0,2205225.0,13365.0,4455.0,8910.0,2995245.0,1485.0,81.0,27.0,54.0,18153.0,9.0,9.0,18.0,6051.0,3.0,36.0,12102.0,6.0,4068289.0,2017.0,1.0,1485.0,3.0,9
1.0,1485.0,10.0,3.0,6.0,2017.0,1.0,2205225.0,14850.0,4455.0,8910.0,2995245.0,1485.0,100.0,30.0,60.0,20170.0,10.0,9.0,18.0,6051.0,3.0,36.0,12102.0,6.0,4068289.0,2017.0,1.0,1485.0,3.0,10
1.0,1486.0,1.0,4.0,6.0,2017.0,2.0,2208196.0,1486.0,5944.0,8916.0,2997262.0,2972.0,1.0,4.0,6.0,2017.0,2.0,16.0,24.0,8068.0,8.0,36.0,12102.0,12.0,4068289.0,4034.0,4.0,1486.0,4.0,1
1.0,1486.0,2.0,4.0,6.0,2017.0,2.0,2208196.0,2972.0,5944.0,8916.0,2997262.0,2972.0,4.0,8.0,12.0,4034.0,4.0,16.0,24.0,8068.0,8.0,36.0,12102.0,12.0,4068289.0,4034.0,4.0,1486.0,4.0,2
1.0,1486.0,3.0,4.0,6.0,2017.0,2.0,2208196.0,4458.0,5944.0,8916.0,2997262.0,2972.0,9.0,12.0,18.0,6051.0,6.0,16.0,24.0,8068.0,8.0,36.0,12102.0,12.0,4068289.0,4034.0,4.0,1486.0,4.0,3
1.0,1486.0,4.0,4.0,6.0,2017.0,2.0,2208196.0,5944.0,5944.0,8916.0,2997262.0,2972.0,16.0,16.0,24.0,8068.0,8.0,16.0,24.0,8068.0,8.0,36.0,12102.0,12.0,4068289.0,4034.0,4.0,1486.0,4.0,4
1.0,1486.0,5.0,4.0,6.0,2017.0,2.0,2208196.0,7430.0,5944.0,8916.0,2997262.0,2972.0,25.0,20.0,30.0,10085.0,10.0,16.0,24.0,8068.0,8.0,36.0,12102.0,12.0,4068289.0,4034.0,4.0,1486.0,4.0,5
1.0,1486.0,6.0,4.0,6.0,2017.0,2.0,2208196.0,8916.0,5944.0,8916.0,2997262.0,2972.0,36.0,24.0,36.0,12102.0,12.0,16.0,24.0,8068.0,8.0,36.0,12102.0,12.0,4068289.0,4034.0,4.0,1486.0,4.0,6
1.0,1486.0,7.0,4.0,6.0,2017.0,2.0,2208196.0,10402.0,5944.0,8916.0,2997262.0,2972.0,49.0,28.0,42.0,14119.0,14.0,16.0,24.0,8068.0,8.0,36.0,12102.0,12.0,4068289.0,4034.0,4.0,1486.0,4.0,7
1.0,1486.0,8.0,4.0,6.0,2017.0,2.0,2208196.0,11888.0,5944.0,8916.0,2997262.0,2972.0,64.0,32.0,48.0,16136.0,16.0,16.0,24.0,8068.0,8.0,36.0,12102.0,12.0,4068289.0,4034.0,4.0,1486.0,4.0,8
1.0,1486.0,9.0,4.0,6.0,2017.0,2.0,2208196.0,13374.0,5944.0,8916.0,2997262.0,2972.0,81.0,36.0,54.0,18153.0,18.0,16.0,24.0,8068.0,8.0,36.0,12102.0,12.0,4068289.0,4034.0,4.0,1486.0,4.0,9
1.0,1486.0,10.0,4.0,6.0,2017.0,2.0,2208196.0,14860.0,5944.0,8916.0,2997262.0,2972.0,100.0,40.0,60.0,20170.0,20.0,16.0,24.0,8068.0,8.0,36.0,12102.0,12.0,4068289.0,4034.0,4.0,1486.0,4.0,10
1.0,1487.0,1.0,5.0,6.0,2017.0,3.0,2211169.0,1487.0,7435.0,8922.0,2999279.0,4461.0,1.0,5.0,6.0,2017.0,3.0,25.0,30.0,10085.0,15.0,36.0,12102.0,18.0,4068289.0,6051.0,9.0,1487.0,5.0,1
1.0,1487.0,2.0,5.0,6.0,2017.0,3.0,2211169.0,2974.0,7435.0,8922.0,2999279.0,4461.0,4.0,10.0,12.0,4034.0,6.0,25.0,30.0,10085.0,15.0,36.0,12102.0,18.0,4068289.0,6051.0,9.0,1487.0,5.0,2
1.0,1487.0,3.0,5.0,6.0,2017.0,3.0,2211169.0,4461.0,7435.0,8922.0,2999279.0,4461.0,9.0,15.0,18.0,6051.0,9.0,25.0,30.0,10085.0,15.0,36.0,12102.0,18.0,4068289.0,6051.0,9.0,1487.0,5.0,3
1.0,1487.0,4.0,5.0,6.0,2017.0,3.0,2211169.0,5948.0,7435.0,8922.0,2999279.0,4461.0,16.0,20.0,24.0,8068.0,12.0,25.0,30.0,10085.0,15.0,36.0,12102.0,18.0,4068289.0,6051.0,9.0,1487.0,5.0,4
1.0,1487.0,5.0,5.0,6.0,2017.0,3.0,2211169.0,7435.0,7435.0,8922.0,2999279.0,4461.0,25.0,25.0,30.0,10085.0,15.0,25.0,30.0,10085.0,15.0,36.0,12102.0,18.0,4068289.0,6051.0,9.0,1487.0,5.0,5
1.0,1487.0,6.0,5.0,6.0,2017.0,3.0,2211169.0,8922.0,7435.0,8922.0,2999279.0,4461.0,36.0,30.0,36.0,12102.0,18.0,25.0,30.0,10085.0,15.0,36.0,12102.0,18.0,4068289.0,6051.0,9.0,1487.0,5.0,6
1.0,1487.0,7.0,5.0,6.0,2017.0,3.0,2211169.0,10409.0,7435.0,8922.0,2999279.0,4461.0,49.0,35.0,42.0,14119.0,21.0,25.0,30.0,10085.0,15.0,36.0,12102.0,18.0,4068289.0,6051.0,9.0,1487.0,5.0,7
1.0,1487.0,8.0,5.0,6.0,2017.0,3.0,2211169.0,11896.0,7435.0,8922.0,2999279.0,4461.0,64.0,40.0,48.0,16136.0,24.0,25.0,30.0,10085.0,15.0,36.0,12102.0,18.0,4068289.0,6051.0,9.0,1487.0,5.0,8
1.0,1487.0,9.0,5.0,6.0,2017.0,3.0,2211169.0,13383.0,7435.0,8922.0,2999279.0,4461.0,81.0,45.0,54.0,18153.0,27.0,25.0,30.0,10085.0,15.0,36.0,12102.0,18.0,4068289.0,6051.0,9.0,1487.0,5.0,9
1.0,1487.0,10.0,5.0,6.0,2017.0,3.0,2211169.0,14870.0,7435.0,8922.0,2999279.0,4461.0,100.0,50.0,60.0,20170.0,30.0,25.0,30.0,10085.0,15.0,36.0,12102.0,18.0,4068289.0,6051.0,9.0,1487.0,5.0,10
1.0,1488.0,1.0,6.0,6.0,2017.0,4.0,2214144.0,1488.0,8928.0,8928.0,3001296.0,5952.0,1.0,6.0,6.0,2017.0,4.0,36.0,36.0,12102.0,24.0,36.0,12102.0,24.0,4068289.0,8068.0,16.0,1488.0,6.0,1
1.0,1488.0,2.0,6.0,6.0,2017.0,4.0,2214144.0,2976.0,8928.0,8928.0,3001296.0,5952.0,4.0,12.0,12.0,4034.0,8.0,36.0,36.0,12102.0,24.0,36.0,12102.0,24.0,4068289.0,8068.0,16.0,1488.0,6.0,2
1.0,1488.0,3.0,6.0,6.0,2017.0,4.0,2214144.0,4464.0,8928.0,8928.0,3001296.0,5952.0,9.0,18.0,18.0,6051.0,12.0,36.0,36.0,12102.0,24.0,36.0,12102.0,24.0,4068289.0,8068.0,16.0,1488.0,6.0,3
1.0,1488.0,4.0,6.0,6.0,2017.0,4.0,2214144.0,5952.0,8928.0,8928.0,3001296.0,5952.0,16.0,24.0,24.0,8068.0,16.0,36.0,36.0,12102.0,24.0,36.0,12102.0,24.0,4068289.0,8068.0,16.0,1488.0,6.0,4
1.0,1488.0,5.0,6.0,6.0,2017.0,4.0,2214144.0,7440.0,8928.0,8928.0,3001296.0,5952.0,25.0,30.0,30.0,10085.0,20.0,36.0,36.0,12102.0,24.0,36.0,12102.0,24.0,4068289.0,8068.0,16.0,1488.0,6.0,5
1.0,1488.0,6.0,6.0,6.0,2017.0,4.0,2214144.0,8928.0,8928.0,8928.0,3001296.0,5952.0,36.0,36.0,36.0,12102.0,24.0,36.0,36.0,12102.0,24.0,36.0,12102.0,24.0,4068289.0,8068.0,16.0,1488.0,6.0,6
1.0,1488.0,7.0,6.0,6.0,2017.0,4.0,2214144.0,10416.0,8928.0,8928.0,3001296.0,5952.0,49.0,42.0,42.0,14119.0,28.0,36.0,36.0,12102.0,24.0,36.0,12102.0,24.0,4068289.0,8068.0,16.0,1488.0,6.0,7
1.0,1488.0,8.0,6.0,6.0,2017.0,4.0,2214144.0,11904.0,8928.0,8928.0,3001296.0,5952.0,64.0,48.0,48.0,16136.0,32.0,36.0,36.0,12102.0,24.0,36.0,12102.0,24.0,4068289.0,8068.0,16.0,1488.0,6.0,8
1.0,1488.0,9.0,6.0,6.0,2017.0,4.0,2214144.0,13392.0,8928.0,8928.0,3001296.0,5952.0,81.0,54.0,54.0,18153.0,36.0,36.0,36.0,12102.0,24.0,36.0,12102.0,24.0,4068289.0,8068.0,16.0,1488.0,6.0,9
1.0,1488.0,10.0,6.0,6.0,2017.0,4.0,2214144.0,14880.0,8928.0,8928.0,3001296.0,5952.0,100.0,60.0,60.0,20170.0,40.0,36.0,36.0,12102.0,24.0,36.0,12102.0,24.0,4068289.0,8068.0,16.0,1488.0,6.0,10
1.0,1489.0,4.0,7.0,6.0,2017.0,5.0,2217121.0,5956.0,10423.0,8934.0,3003313.0,7445.0,16.0,28.0,24.0,8068.0,20.0,49.0,42.0,14119.0,35.0,36.0,12102.0,30.0,4068289.0,10085.0,25.0,1489.0,7.0,4
1.0,1489.0,6.0,7.0,6.0,2017.0,5.0,2217121.0,8934.0,10423.0,8934.0,3003313.0,7445.0,36.0,42.0,36.0,12102.0,30.0,49.0,42.0,14119.0,35.0,36.0,12102.0,30.0,4068289.0,10085.0,25.0,1489.0,7.0,6
1.0,1489.0,7.0,7.0,6.0,2017.0,5.0,2217121.0,10423.0,10423.0,8934.0,3003313.0,7445.0,49.0,49.0,42.0,14119.0,35.0,49.0,42.0,14119.0,35.0,36.0,12102.0,30.0,4068289.0,10085.0,25.0,1489.0,7.0,7
1.0,1489.0,9.0,7.0,6.0,2017.0,5.0,2217121.0,13401.0,10423.0,8934.0,3003313.0,7445.0,81.0,63.0,54.0,18153.0,45.0,49.0,42.0,14119.0,35.0,36.0,12102.0,30.0,4068289.0,10085.0,25.0,1489.0,7.0,9
1.0,1489.0,10.0,7.0,6.0,2017.0,5.0,2217121.0,14890.0,10423.0,8934.0,3003313.0,7445.0,100.0,70.0,60.0,20170.0,50.0,49.0,42.0,14119.0,35.0,36.0,12102.0,30.0,4068289.0,10085.0,25.0,1489.0,7.0,10
1.0,1490.0,1.0,1.0,6.0,2017.0,6.0,2220100.0,1490.0,1490.0,8940.0,3005330.0,8940.0,1.0,1.0,6.0,2017.0,6.0,1.0,6.0,2017.0,6.0,36.0,12102.0,36.0,4068289.0,12102.0,36.0,1490.0,1.0,1
1.0,1490.0,2.0,1.0,6.0,2017.0,6.0,2220100.0,2980.0,1490.0,8940.0,3005330.0,8940.0,4.0,2.0,12.0,4034.0,12.0,1.0,6.0,2017.0,6.0,36.0,12102.0,36.0,4068289.0,12102.0,36.0,1490.0,1.0,2
1.0,1490.0,3.0,1.0,6.0,2017.0,6.0,2220100.0,4470.0,1490.0,8940.0,3005330.0,8940.0,9.0,3.0,18.0,6051.0,18.0,1.0,6.0,2017.0,6.0,36.0,12102.0,36.0,4068289.0,12102.0,36.0,1490.0,1.0,3
1.0,1490.0,4.0,1.0,6.0,2017.0,6.0,2220100.0,5960.0,1490.0,8940.0,3005330.0,8940.0,16.0,4.0,24.0,8068.0,24.0,1.0,6.0,2017.0,6.0,36.0,12102.0,36.0,4068289.0,12102.0,36.0,1490.0,1.0,4
1.0,1490.0,5.0,1.0,6.0,2017.0,6.0,2220100.0,7450.0,1490.0,8940.0,3005330.0,8940.0,25.0,5.0,30.0,10085.0,30.0,1.0,6.0,2017.0,6.0,36.0,12102.0,36.0,4068289.0,12102.0,36.0,1490.0,1.0,5
1.0,1490.0,6.0,1.0,6.0,2017.0,6.0,2220100.0,8940.0,1490.0,8940.0,3005330.0,8940.0,36.0,6.0,36.0,12102.0,36.0,1.0,6.0,2017.0,6.0,36.0,12102.0,36.0,4068289.0,12102.0,36.0,1490.0,1.0,6
1.0,1490.0,7.0,1.0,6.0,2017.0,6.0,2220100.0,10430.0,1490.0,8940.0,3005330.0,8940.0,49.0,7.0,42.0,14119.0,42.0,1.0,6.0,2017.0,6.0,36.0,12102.0,36.0,4068289.0,12102.0,36.0,1490.0,1.0,7
1.0,1490.0,8.0,1.0,6.0,2017.0,6.0,2220100.0,11920.0,1490.0,8940.0,3005330.0,8940.0,64.0,8.0,48.0,16136.0,48.0,1.0,6.0,2017.0,6.0,36.0,12102.0,36.0,4068289.0,12102.0,36.0,1490.0,1.0,8
1.0,1490.0,9.0,1.0,6.0,2017.0,6.0,2220100.0,13410.0,1490.0,8940.0,3005330.0,8940.0,81.0,9.0,54.0,18153.0,54.0,1.0,6.0,2017.0,6.0,36.0,12102.0,36.0,4068289.0,12102.0,36.0,1490.0,1.0,9
1.0,1490.0,10.0,1.0,6.0,2017.0,6.0,2220100.0,14900.0,1490.0,8940.0,3005330.0,8940.0,100.0,10.0,60.0,20170.0,60.0,1.0,6.0,2017.0,6.0,36.0,12102.0,36.0,4068289.0,12102.0,36.0,1490.0,1.0,10
